,MSA,year,value
4569,"Kennewick-Richland, WA",2021,16947517
4953,"Kennewick-Richland, WA",2022,16950844
5337,"Kennewick-Richland, WA",2023,16949044
5721,"Kennewick-Richland, WA",2024,16950018
131,"Killeen-Temple, TX",2010,15779282
515,"Killeen-Temple, TX",2011,16361607
899,"Killeen-Temple, TX",2012,16487817
1283,"Killeen-Temple, TX",2013,16318455
1667,"Killeen-Temple, TX",2014,16563831
2051,"Killeen-Temple, TX",2015,17552638
2435,"Killeen-Temple, TX",2016,17350946
2819,"Killeen-Temple, TX",2017,18002583
3203,"Killeen-Temple, TX",2018,18797485
3587,"Killeen-Temple, TX",2019,19518474
3971,"Killeen-Temple, TX",2020,19925590
4355,"Killeen-Temple, TX",2021,20332403
4739,"Killeen-Temple, TX",2022,20738914
5123,"Killeen-Temple, TX",2023,21145122
5507,"Killeen-Temple, TX",2024,21551028
346,"Kingsport-Bristol, TN-VA ",2010,11188140
730,"Kingsport-Bristol, TN-VA ",2011,11695606
1114,"Kingsport-Bristol, TN-VA ",2012,12103196
1498,"Kingsport-Bristol, TN-VA ",2013,12213018
1882,"Kingsport-Bristol, TN-VA ",2014,12036589
2266,"Kingsport-Bristol, TN-VA ",2015,12569771
2650,"Kingsport-Bristol, TN-VA ",2016,12906649
3034,"Kingsport-Bristol, TN-VA ",2017,13465661
3418,"Kingsport-Bristol, TN-VA ",2018,13978072
3802,"Kingsport-Bristol, TN-VA ",2019,14280404
4186,"Kingsport-Bristol, TN-VA ",2020,14617439
4570,"Kingsport-Bristol, TN-VA ",2021,14953730
4954,"Kingsport-Bristol, TN-VA ",2022,15289278
5338,"Kingsport-Bristol, TN-VA ",2023,15624085
5722,"Kingsport-Bristol, TN-VA ",2024,15958151
36,"Kingston, NY",2010,5865102
420,"Kingston, NY",2011,5916788
804,"Kingston, NY",2012,6121761
1188,"Kingston, NY",2013,6271500
1572,"Kingston, NY",2014,6392016
1956,"Kingston, NY",2015,6569477
2340,"Kingston, NY",2016,6769907
2724,"Kingston, NY",2017,7019009
3108,"Kingston, NY",2018,7353496
3492,"Kingston, NY",2019,7708912
3876,"Kingston, NY",2020,7912848
4260,"Kingston, NY",2021,8116773
4644,"Kingston, NY",2022,8320688
5028,"Kingston, NY",2023,8524592
5412,"Kingston, NY",2024,8728485
220,"Knoxville, TN",2010,32100084
604,"Knoxville, TN",2011,33642790
988,"Knoxville, TN",2012,34801104
1372,"Knoxville, TN",2013,35660107
1756,"Knoxville, TN",2014,36820014
2140,"Knoxville, TN",2015,38744876
2524,"Knoxville, TN",2016,40290186
2908,"Knoxville, TN",2017,41848320
3292,"Knoxville, TN",2018,43897520
3676,"Knoxville, TN",2019,45335517
4060,"Knoxville, TN",2020,46801338
4444,"Knoxville, TN",2021,48266813
4828,"Knoxville, TN",2022,49731943
5212,"Knoxville, TN",2023,51196727
5596,"Knoxville, TN",2024,52661165
289,"Kokomo, IN",2010,4086078
673,"Kokomo, IN",2011,4107932
1057,"Kokomo, IN",2012,4432599
1441,"Kokomo, IN",2013,4551234
1825,"Kokomo, IN",2014,4514966
2209,"Kokomo, IN",2015,4434122
2593,"Kokomo, IN",2016,4372532
2977,"Kokomo, IN",2017,4290722
3361,"Kokomo, IN",2018,4364455
3745,"Kokomo, IN",2019,4472655
4129,"Kokomo, IN",2020,4478726
4513,"Kokomo, IN",2021,4482803
4897,"Kokomo, IN",2022,4485541
5281,"Kokomo, IN",2023,4487379
5665,"Kokomo, IN",2024,4488614
13,"La Crosse-Onalaska, WI-MN",2010,6021578
397,"La Crosse-Onalaska, WI-MN",2011,6244448
781,"La Crosse-Onalaska, WI-MN",2012,6439288
1165,"La Crosse-Onalaska, WI-MN",2013,6877088
1549,"La Crosse-Onalaska, WI-MN",2014,7570959
1933,"La Crosse-Onalaska, WI-MN",2015,7956288
2317,"La Crosse-Onalaska, WI-MN",2016,7573175
2701,"La Crosse-Onalaska, WI-MN",2017,7889524
3085,"La Crosse-Onalaska, WI-MN",2018,8273883
3469,"La Crosse-Onalaska, WI-MN",2019,8541980
3853,"La Crosse-Onalaska, WI-MN",2020,8778056
4237,"La Crosse-Onalaska, WI-MN",2021,9007248
4621,"La Crosse-Onalaska, WI-MN",2022,9229757
5005,"La Crosse-Onalaska, WI-MN",2023,9445777
5389,"La Crosse-Onalaska, WI-MN",2024,9655499
132,"Lafayette, LA",2010,21358120
516,"Lafayette, LA",2011,22213614
900,"Lafayette, LA",2012,23437069
1284,"Lafayette, LA",2013,23549103
1668,"Lafayette, LA",2014,23958125
2052,"Lafayette, LA",2015,21963856
2436,"Lafayette, LA",2016,19998791
2820,"Lafayette, LA",2017,20393464
3204,"Lafayette, LA",2018,21368062
3588,"Lafayette, LA",2019,21996997
3972,"Lafayette, LA",2020,22044911
4356,"Lafayette, LA",2021,22063825
4740,"Lafayette, LA",2022,22071292
5124,"Lafayette, LA",2023,22074239
5508,"Lafayette, LA",2024,22075402
221,"Lafayette-West Lafayette, IN",2010,7849614
605,"Lafayette-West Lafayette, IN",2011,8205519
989,"Lafayette-West Lafayette, IN",2012,8367017
1373,"Lafayette-West Lafayette, IN",2013,8900207
1757,"Lafayette-West Lafayette, IN",2014,9355387
2141,"Lafayette-West Lafayette, IN",2015,9673009
2525,"Lafayette-West Lafayette, IN",2016,10248638
2909,"Lafayette-West Lafayette, IN",2017,10862656
3293,"Lafayette-West Lafayette, IN",2018,11488939
3677,"Lafayette-West Lafayette, IN",2019,11751350
4061,"Lafayette-West Lafayette, IN",2020,12182645
4445,"Lafayette-West Lafayette, IN",2021,12613837
4829,"Lafayette-West Lafayette, IN",2022,13044926
5213,"Lafayette-West Lafayette, IN",2023,13475912
5597,"Lafayette-West Lafayette, IN",2024,13906794
14,"Lake Charles, LA",2010,10154921
398,"Lake Charles, LA",2011,13538375
782,"Lake Charles, LA",2012,13590841
1166,"Lake Charles, LA",2013,11588922
1550,"Lake Charles, LA",2014,12122255
1934,"Lake Charles, LA",2015,12151343
2318,"Lake Charles, LA",2016,12710845
2702,"Lake Charles, LA",2017,15841547
3086,"Lake Charles, LA",2018,18089739
3470,"Lake Charles, LA",2019,17999899
3854,"Lake Charles, LA",2020,17810953
4238,"Lake Charles, LA",2021,17791717
4622,"Lake Charles, LA",2022,17789758
5006,"Lake Charles, LA",2023,17789559
5390,"Lake Charles, LA",2024,17789539
243,"Lake Havasu City-Kingman, AZ",2010,4439825
627,"Lake Havasu City-Kingman, AZ",2011,4480837
1011,"Lake Havasu City-Kingman, AZ",2012,4514684
1395,"Lake Havasu City-Kingman, AZ",2013,4707015
1779,"Lake Havasu City-Kingman, AZ",2014,4915133
2163,"Lake Havasu City-Kingman, AZ",2015,5098948
2547,"Lake Havasu City-Kingman, AZ",2016,5303907
2931,"Lake Havasu City-Kingman, AZ",2017,5296520
3315,"Lake Havasu City-Kingman, AZ",2018,5565876
3699,"Lake Havasu City-Kingman, AZ",2019,6005148
4083,"Lake Havasu City-Kingman, AZ",2020,6176355
4467,"Lake Havasu City-Kingman, AZ",2021,6347494
4851,"Lake Havasu City-Kingman, AZ",2022,6518563
5235,"Lake Havasu City-Kingman, AZ",2023,6689564
5619,"Lake Havasu City-Kingman, AZ",2024,6860496
267,"Lakeland-Winter Haven, FL",2010,19070959
651,"Lakeland-Winter Haven, FL",2011,19386518
1035,"Lakeland-Winter Haven, FL",2012,19954944
1419,"Lakeland-Winter Haven, FL",2013,20757196
1803,"Lakeland-Winter Haven, FL",2014,20968271
2187,"Lakeland-Winter Haven, FL",2015,22532941
2571,"Lakeland-Winter Haven, FL",2016,23558779
2955,"Lakeland-Winter Haven, FL",2017,25274623
3339,"Lakeland-Winter Haven, FL",2018,26785822
3723,"Lakeland-Winter Haven, FL",2019,28360410
4107,"Lakeland-Winter Haven, FL",2020,29385747
4491,"Lakeland-Winter Haven, FL",2021,30411001
4875,"Lakeland-Winter Haven, FL",2022,31436174
5259,"Lakeland-Winter Haven, FL",2023,32461264
5643,"Lakeland-Winter Haven, FL",2024,33486273
98,"Lancaster, PA",2010,22155499
482,"Lancaster, PA",2011,22359216
866,"Lancaster, PA",2012,22823237
1250,"Lancaster, PA",2013,23658379
1634,"Lancaster, PA",2014,24834273
2018,"Lancaster, PA",2015,26431524
2402,"Lancaster, PA",2016,26890125
2786,"Lancaster, PA",2017,28248096
3170,"Lancaster, PA",2018,29662516
3554,"Lancaster, PA",2019,30427329
3938,"Lancaster, PA",2020,31339350
4322,"Lancaster, PA",2021,32251226
4706,"Lancaster, PA",2022,33162956
5090,"Lancaster, PA",2023,34074542
5474,"Lancaster, PA",2024,34985981
222,"Lansing-East Lansing, MI",2010,20535551
606,"Lansing-East Lansing, MI",2011,20462289
990,"Lansing-East Lansing, MI",2012,20592484
1374,"Lansing-East Lansing, MI",2013,21105408
1758,"Lansing-East Lansing, MI",2014,21964235
2142,"Lansing-East Lansing, MI",2015,23548596
2526,"Lansing-East Lansing, MI",2016,24789911
2910,"Lansing-East Lansing, MI",2017,25515571
3294,"Lansing-East Lansing, MI",2018,26480707
3678,"Lansing-East Lansing, MI",2019,27287751
4062,"Lansing-East Lansing, MI",2020,28033605
4446,"Lansing-East Lansing, MI",2021,28779422
4830,"Lansing-East Lansing, MI",2022,29525201
5214,"Lansing-East Lansing, MI",2023,30270942
5598,"Lansing-East Lansing, MI",2024,31016646
223,"Laredo, TX",2010,7726109
607,"Laredo, TX",2011,8918083
991,"Laredo, TX",2012,9321353
1375,"Laredo, TX",2013,10229504
1759,"Laredo, TX",2014,11800322
2143,"Laredo, TX",2015,10357965
2527,"Laredo, TX",2016,9995791
2911,"Laredo, TX",2017,10901991
3295,"Laredo, TX",2018,11265029
3679,"Laredo, TX",2019,11126450
4063,"Laredo, TX",2020,11100405
4447,"Laredo, TX",2021,11101675
4831,"Laredo, TX",2022,11101613
5215,"Laredo, TX",2023,11101616
5599,"Laredo, TX",2024,11101616
57,"Las Cruces, NM",2010,6614319
441,"Las Cruces, NM",2011,6559264
825,"Las Cruces, NM",2012,6425357
1209,"Las Cruces, NM",2013,6441348
1593,"Las Cruces, NM",2014,6682393
1977,"Las Cruces, NM",2015,6934859
2361,"Las Cruces, NM",2016,7143109
2745,"Las Cruces, NM",2017,7242040
3129,"Las Cruces, NM",2018,7514386
3513,"Las Cruces, NM",2019,7830931
3897,"Las Cruces, NM",2020,7828797
4281,"Las Cruces, NM",2021,7828217
4665,"Las Cruces, NM",2022,7828060
5049,"Las Cruces, NM",2023,7828017
5433,"Las Cruces, NM",2024,7828006
347,"Las Vegas-Henderson-Paradise, NV",2010,85777918
731,"Las Vegas-Henderson-Paradise, NV",2011,88078558
1115,"Las Vegas-Henderson-Paradise, NV",2012,88973895
1499,"Las Vegas-Henderson-Paradise, NV",2013,92313816
1883,"Las Vegas-Henderson-Paradise, NV",2014,96096878
2267,"Las Vegas-Henderson-Paradise, NV",2015,103276160
2651,"Las Vegas-Henderson-Paradise, NV",2016,107846053
3035,"Las Vegas-Henderson-Paradise, NV",2017,112427827
3419,"Las Vegas-Henderson-Paradise, NV",2018,122288155
3803,"Las Vegas-Henderson-Paradise, NV",2019,128496477
4187,"Las Vegas-Henderson-Paradise, NV",2020,133205734
4571,"Las Vegas-Henderson-Paradise, NV",2021,137914786
4955,"Las Vegas-Henderson-Paradise, NV",2022,142623630
5339,"Las Vegas-Henderson-Paradise, NV",2023,147332268
5723,"Las Vegas-Henderson-Paradise, NV",2024,152040700
190,"Lawrence, KS",2010,3757065
574,"Lawrence, KS",2011,3868041
958,"Lawrence, KS",2012,3961653
1342,"Lawrence, KS",2013,4131483
1726,"Lawrence, KS",2014,4324017
2110,"Lawrence, KS",2015,4511927
2494,"Lawrence, KS",2016,4703851
2878,"Lawrence, KS",2017,4875098
3262,"Lawrence, KS",2018,5090245
3646,"Lawrence, KS",2019,5160518
4030,"Lawrence, KS",2020,5315590
4414,"Lawrence, KS",2021,5470566
4798,"Lawrence, KS",2022,5625445
5182,"Lawrence, KS",2023,5780228
5566,"Lawrence, KS",2024,5934915
133,"Lawton, OK",2010,4901864
517,"Lawton, OK",2011,4873935
901,"Lawton, OK",2012,4744225
1285,"Lawton, OK",2013,4851456
1669,"Lawton, OK",2014,4932299
2053,"Lawton, OK",2015,5211698
2437,"Lawton, OK",2016,5153430
2821,"Lawton, OK",2017,5060800
3205,"Lawton, OK",2018,5172574
3589,"Lawton, OK",2019,5362862
3973,"Lawton, OK",2020,5360790
4357,"Lawton, OK",2021,5360154
4741,"Lawton, OK",2022,5359959
5125,"Lawton, OK",2023,5359899
5509,"Lawton, OK",2024,5359881
134,"Lebanon, PA",2010,4665617
518,"Lebanon, PA",2011,4881144
902,"Lebanon, PA",2012,5117103
1286,"Lebanon, PA",2013,5188654
1670,"Lebanon, PA",2014,5423812
2054,"Lebanon, PA",2015,5541747
2438,"Lebanon, PA",2016,5549693
2822,"Lebanon, PA",2017,5807512
3206,"Lebanon, PA",2018,6091638
3590,"Lebanon, PA",2019,6278654
3974,"Lebanon, PA",2020,6453480
4358,"Lebanon, PA",2021,6627645
4742,"Lebanon, PA",2022,6801151
5126,"Lebanon, PA",2023,6974000
5510,"Lebanon, PA",2024,7146196
15,"Lewiston, ID-WA",2010,2260394
399,"Lewiston, ID-WA",2011,2269323
783,"Lewiston, ID-WA",2012,2334357
1167,"Lewiston, ID-WA",2013,2453311
1551,"Lewiston, ID-WA",2014,2500122
1935,"Lewiston, ID-WA",2015,2630325
2319,"Lewiston, ID-WA",2016,2752812
2703,"Lewiston, ID-WA",2017,2851421
3087,"Lewiston, ID-WA",2018,3000439
3471,"Lewiston, ID-WA",2019,3145738
3855,"Lewiston, ID-WA",2020,3243644
4239,"Lewiston, ID-WA",2021,3341545
4623,"Lewiston, ID-WA",2022,3439439
5007,"Lewiston, ID-WA",2023,3537327
5391,"Lewiston, ID-WA",2024,3635209
370,"Lewiston-Auburn, ME",2010,3806916
754,"Lewiston-Auburn, ME",2011,3857808
1138,"Lewiston-Auburn, ME",2012,4045408
1522,"Lewiston-Auburn, ME",2013,4100835
1906,"Lewiston-Auburn, ME",2014,4207495
2290,"Lewiston-Auburn, ME",2015,4359643
2674,"Lewiston-Auburn, ME",2016,4465808
3058,"Lewiston-Auburn, ME",2017,4498758
3442,"Lewiston-Auburn, ME",2018,4728237
3826,"Lewiston-Auburn, ME",2019,4899769
4210,"Lewiston-Auburn, ME",2020,5020534
4594,"Lewiston-Auburn, ME",2021,5141278
4978,"Lewiston-Auburn, ME",2022,5262001
5362,"Lewiston-Auburn, ME",2023,5382703
5746,"Lewiston-Auburn, ME",2024,5503384
158,"Lexington-Fayette, KY",2010,21377299
542,"Lexington-Fayette, KY",2011,21716402
926,"Lexington-Fayette, KY",2012,22659845
1310,"Lexington-Fayette, KY",2013,24112297
1694,"Lexington-Fayette, KY",2014,25243523
2078,"Lexington-Fayette, KY",2015,26879184
2462,"Lexington-Fayette, KY",2016,27748896
2846,"Lexington-Fayette, KY",2017,28233331
3230,"Lexington-Fayette, KY",2018,29050560
3614,"Lexington-Fayette, KY",2019,30125272
3998,"Lexington-Fayette, KY",2020,31085637
4382,"Lexington-Fayette, KY",2021,32044361
4766,"Lexington-Fayette, KY",2022,33001446
5150,"Lexington-Fayette, KY",2023,33956893
5534,"Lexington-Fayette, KY",2024,34910707
135,"Lima, OH",2010,6283537
519,"Lima, OH",2011,7282471
903,"Lima, OH",2012,7246283
1287,"Lima, OH",2013,6922247
1671,"Lima, OH",2014,7656097
2055,"Lima, OH",2015,7687582
2439,"Lima, OH",2016,7803360
2823,"Lima, OH",2017,7942707
3207,"Lima, OH",2018,8551719
3591,"Lima, OH",2019,8660540
3975,"Lima, OH",2020,8665707
4359,"Lima, OH",2021,8665854
4743,"Lima, OH",2022,8665858
5127,"Lima, OH",2023,8665858
5511,"Lima, OH",2024,8665858
16,"Lincoln, NE",2010,14140403
400,"Lincoln, NE",2011,14552112
784,"Lincoln, NE",2012,15077939
1168,"Lincoln, NE",2013,15474011
1552,"Lincoln, NE",2014,16419209
1936,"Lincoln, NE",2015,17289131
2320,"Lincoln, NE",2016,17825201
2704,"Lincoln, NE",2017,19068742
3088,"Lincoln, NE",2018,19756648
3472,"Lincoln, NE",2019,20551663
3856,"Lincoln, NE",2020,21260860
4240,"Lincoln, NE",2021,21969962
4624,"Lincoln, NE",2022,22678968
5008,"Lincoln, NE",2023,23387877
5392,"Lincoln, NE",2024,24096691
58,"Little Rock-North Little Rock-Conway, AR",2010,29951640
442,"Little Rock-North Little Rock-Conway, AR",2011,30966065
826,"Little Rock-North Little Rock-Conway, AR",2012,31669228
1210,"Little Rock-North Little Rock-Conway, AR",2013,32596345
1594,"Little Rock-North Little Rock-Conway, AR",2014,33364583
1978,"Little Rock-North Little Rock-Conway, AR",2015,34366487
2362,"Little Rock-North Little Rock-Conway, AR",2016,34885345
2746,"Little Rock-North Little Rock-Conway, AR",2017,35553007
3130,"Little Rock-North Little Rock-Conway, AR",2018,36994472
3514,"Little Rock-North Little Rock-Conway, AR",2019,38124510
3898,"Little Rock-North Little Rock-Conway, AR",2020,39028124
4282,"Little Rock-North Little Rock-Conway, AR",2021,39931256
4666,"Little Rock-North Little Rock-Conway, AR",2022,40833904
5050,"Little Rock-North Little Rock-Conway, AR",2023,41736069
5434,"Little Rock-North Little Rock-Conway, AR",2024,42637752
332,"Logan, UT-ID",2010,4130783
716,"Logan, UT-ID",2011,4341745
1100,"Logan, UT-ID",2012,4234681
1484,"Logan, UT-ID",2013,4391269
1868,"Logan, UT-ID",2014,4628397
2252,"Logan, UT-ID",2015,4911252
2636,"Logan, UT-ID",2016,5206990
3020,"Logan, UT-ID",2017,5550808
3404,"Logan, UT-ID",2018,5936024
3788,"Logan, UT-ID",2019,6235341
4172,"Logan, UT-ID",2020,6174650
4556,"Logan, UT-ID",2021,6232916
4940,"Logan, UT-ID",2022,6176978
5324,"Logan, UT-ID",2023,6230681
5708,"Logan, UT-ID",2024,6179124
59,"Longview, TX",2010,16569422
443,"Longview, TX",2011,16376060
827,"Longview, TX",2012,16326142
1211,"Longview, TX",2013,16575873
1595,"Longview, TX",2014,16729505
1979,"Longview, TX",2015,14922090
2363,"Longview, TX",2016,14103095
2747,"Longview, TX",2017,14819002
3131,"Longview, TX",2018,16005015
3515,"Longview, TX",2019,16408685
3899,"Longview, TX",2020,16370763
4283,"Longview, TX",2021,16341631
4667,"Longview, TX",2022,16319249
5051,"Longview, TX",2023,16302055
5435,"Longview, TX",2024,16288845
99,"Longview, WA",2010,3995452
483,"Longview, WA",2011,3926333
867,"Longview, WA",2012,4126962
1251,"Longview, WA",2013,4369854
1635,"Longview, WA",2014,4482500
2019,"Longview, WA",2015,4671428
2403,"Longview, WA",2016,4763491
2787,"Longview, WA",2017,5021716
3171,"Longview, WA",2018,5398852
3555,"Longview, WA",2019,5783044
3939,"Longview, WA",2020,5980398
4323,"Longview, WA",2021,6177746
4707,"Longview, WA",2022,6375087
5091,"Longview, WA",2023,6572421
5475,"Longview, WA",2024,6769749
191,"Los Angeles-Long Beach-Anaheim, CA",2010,730732462
575,"Los Angeles-Long Beach-Anaheim, CA",2011,754619402
959,"Los Angeles-Long Beach-Anaheim, CA",2012,786045530
1343,"Los Angeles-Long Beach-Anaheim, CA",2013,819397620
1727,"Los Angeles-Long Beach-Anaheim, CA",2014,861651536
2111,"Los Angeles-Long Beach-Anaheim, CA",2015,918856034
2495,"Los Angeles-Long Beach-Anaheim, CA",2016,953307453
2879,"Los Angeles-Long Beach-Anaheim, CA",2017,1002932044
3263,"Los Angeles-Long Beach-Anaheim, CA",2018,1041691069
3647,"Los Angeles-Long Beach-Anaheim, CA",2019,1088676191
4031,"Los Angeles-Long Beach-Anaheim, CA",2020,1128344200
4415,"Los Angeles-Long Beach-Anaheim, CA",2021,1168004845
4799,"Los Angeles-Long Beach-Anaheim, CA",2022,1207658126
5183,"Los Angeles-Long Beach-Anaheim, CA",2023,1247304044
5567,"Los Angeles-Long Beach-Anaheim, CA",2024,1286942601
192,"Louisville-Jefferson County, KY-IN",2010,53729154
576,"Louisville-Jefferson County, KY-IN",2011,55278701
960,"Louisville-Jefferson County, KY-IN",2012,58762658
1344,"Louisville-Jefferson County, KY-IN",2013,60125908
1728,"Louisville-Jefferson County, KY-IN",2014,62124950
2112,"Louisville-Jefferson County, KY-IN",2015,65602544
2496,"Louisville-Jefferson County, KY-IN",2016,68102420
2880,"Louisville-Jefferson County, KY-IN",2017,68725631
3264,"Louisville-Jefferson County, KY-IN",2018,71243822
3648,"Louisville-Jefferson County, KY-IN",2019,73833749
4032,"Louisville-Jefferson County, KY-IN",2020,75994590
4416,"Louisville-Jefferson County, KY-IN",2021,78142916
4800,"Louisville-Jefferson County, KY-IN",2022,80278799
5184,"Louisville-Jefferson County, KY-IN",2023,82402310
5568,"Louisville-Jefferson County, KY-IN",2024,84513520
100,"Lubbock, TX",2010,10863161
484,"Lubbock, TX",2011,10912235
868,"Lubbock, TX",2012,11538264
1252,"Lubbock, TX",2013,12295514
1636,"Lubbock, TX",2014,12461406
2020,"Lubbock, TX",2015,12819709
2404,"Lubbock, TX",2016,13282404
2788,"Lubbock, TX",2017,13784438
3172,"Lubbock, TX",2018,14500553
3556,"Lubbock, TX",2019,14957872
3940,"Lubbock, TX",2020,15409796
4324,"Lubbock, TX",2021,15861666
4708,"Lubbock, TX",2022,16313480
5092,"Lubbock, TX",2023,16765239
5476,"Lubbock, TX",2024,17216943
101,"Lynchburg, VA ",2010,9559902
485,"Lynchburg, VA ",2011,9509672
869,"Lynchburg, VA ",2012,9449070
1253,"Lynchburg, VA ",2013,9640726
1637,"Lynchburg, VA ",2014,9777202
2021,"Lynchburg, VA ",2015,10044170
2405,"Lynchburg, VA ",2016,10193473
2789,"Lynchburg, VA ",2017,10422783
3173,"Lynchburg, VA ",2018,10816883
3557,"Lynchburg, VA ",2019,11244872
3941,"Lynchburg, VA ",2020,11430984
4325,"Lynchburg, VA ",2021,11617084
4709,"Lynchburg, VA ",2022,11803172
5093,"Lynchburg, VA ",2023,11989248
5477,"Lynchburg, VA ",2024,12175312
159,"Macon-Bibb County, GA",2010,9465596
543,"Macon-Bibb County, GA",2011,9758684
927,"Macon-Bibb County, GA",2012,9942071
1311,"Macon-Bibb County, GA",2013,10194697
1695,"Macon-Bibb County, GA",2014,10487775
2079,"Macon-Bibb County, GA",2015,10808262
2463,"Macon-Bibb County, GA",2016,10887092
2847,"Macon-Bibb County, GA",2017,11168592
3231,"Macon-Bibb County, GA",2018,11882031
3615,"Macon-Bibb County, GA",2019,12088540
3999,"Macon-Bibb County, GA",2020,12376187
4383,"Macon-Bibb County, GA",2021,12663512
4767,"Macon-Bibb County, GA",2022,12950514
5151,"Macon-Bibb County, GA",2023,13237194
5535,"Macon-Bibb County, GA",2024,13523552
268,"Madera, CA",2010,4693311
652,"Madera, CA",2011,4978331
1036,"Madera, CA",2012,5289625
1420,"Madera, CA",2013,5521365
1804,"Madera, CA",2014,5912729
2188,"Madera, CA",2015,5653491
2572,"Madera, CA",2016,6122107
2956,"Madera, CA",2017,6468415
3340,"Madera, CA",2018,6669130
3724,"Madera, CA",2019,7071620
4108,"Madera, CA",2020,7321739
4492,"Madera, CA",2021,7570025
4876,"Madera, CA",2022,7816491
5260,"Madera, CA",2023,8061150
5644,"Madera, CA",2024,8304016
136,"Madison, WI",2010,34193159
520,"Madison, WI",2011,35888510
904,"Madison, WI",2012,37514414
1288,"Madison, WI",2013,38872078
1672,"Madison, WI",2014,40997657
2056,"Madison, WI",2015,43544879
2440,"Madison, WI",2016,45473484
2824,"Madison, WI",2017,46818914
3208,"Madison, WI",2018,49780369
3592,"Madison, WI",2019,52010192
3976,"Madison, WI",2020,53982090
4360,"Madison, WI",2021,55953449
4744,"Madison, WI",2022,57924269
5128,"Madison, WI",2023,59894550
5512,"Madison, WI",2024,61864292
348,"Manchester-Nashua, NH",2010,20759324
732,"Manchester-Nashua, NH",2011,21573612
1116,"Manchester-Nashua, NH",2012,22197889
1500,"Manchester-Nashua, NH",2013,22825247
1884,"Manchester-Nashua, NH",2014,23601830
2268,"Manchester-Nashua, NH",2015,24991699
2652,"Manchester-Nashua, NH",2016,25920052
3036,"Manchester-Nashua, NH",2017,26604270
3420,"Manchester-Nashua, NH",2018,27945407
3804,"Manchester-Nashua, NH",2019,28838608
4188,"Manchester-Nashua, NH",2020,29731562
4572,"Manchester-Nashua, NH",2021,30624189
4956,"Manchester-Nashua, NH",2022,31516490
5340,"Manchester-Nashua, NH",2023,32408464
5724,"Manchester-Nashua, NH",2024,33300112
193,"Manhattan, KS",2010,6614386
577,"Manhattan, KS",2011,6979444
961,"Manhattan, KS",2012,6986728
1345,"Manhattan, KS",2013,6875796
1729,"Manhattan, KS",2014,6840662
2113,"Manhattan, KS",2015,7109347
2497,"Manhattan, KS",2016,6948816
2881,"Manhattan, KS",2017,6965461
3265,"Manhattan, KS",2018,7081721
3649,"Manhattan, KS",2019,7081674
4033,"Manhattan, KS",2020,7081416
4417,"Manhattan, KS",2021,7081413
4801,"Manhattan, KS",2022,7081413
5185,"Manhattan, KS",2023,7081413
5569,"Manhattan, KS",2024,7081413
269,"Mankato, MN",2010,4376792
653,"Mankato, MN",2011,4645130
1037,"Mankato, MN",2012,4916498
1421,"Mankato, MN",2013,5140382
1805,"Mankato, MN",2014,5400075
2189,"Mankato, MN",2015,5481213
2573,"Mankato, MN",2016,5464334
2957,"Mankato, MN",2017,5602755
3341,"Mankato, MN",2018,5816222
3725,"Mankato, MN",2019,6060499
4109,"Mankato, MN",2020,6180989
4493,"Mankato, MN",2021,6291651
4877,"Mankato, MN",2022,6393287
5261,"Mankato, MN",2023,6486632
5645,"Mankato, MN",2024,6572364
102,"Mansfield, OH",2010,3964846
486,"Mansfield, OH",2011,4183339
870,"Mansfield, OH",2012,4295397
1254,"Mansfield, OH",2013,4354664
1638,"Mansfield, OH",2014,4512170
2022,"Mansfield, OH",2015,4474287
2406,"Mansfield, OH",2016,4516035
2790,"Mansfield, OH",2017,4639316
3174,"Mansfield, OH",2018,4839956
3558,"Mansfield, OH",2019,4940011
3942,"Mansfield, OH",2020,5024367
4326,"Mansfield, OH",2021,5104780
4710,"Mansfield, OH",2022,5181434
5094,"Mansfield, OH",2023,5254504
5478,"Mansfield, OH",2024,5324157
244,"McAllen-Edinburg-Mission, TX",2010,16553796
628,"McAllen-Edinburg-Mission, TX",2011,17172051
1012,"McAllen-Edinburg-Mission, TX",2012,17605754
1396,"McAllen-Edinburg-Mission, TX",2013,18754170
1780,"McAllen-Edinburg-Mission, TX",2014,19347122
2164,"McAllen-Edinburg-Mission, TX",2015,19560802
2548,"McAllen-Edinburg-Mission, TX",2016,19912743
2932,"McAllen-Edinburg-Mission, TX",2017,20554139
3316,"McAllen-Edinburg-Mission, TX",2018,21465117
3700,"McAllen-Edinburg-Mission, TX",2019,22341504
4084,"McAllen-Edinburg-Mission, TX",2020,22980938
4468,"McAllen-Edinburg-Mission, TX",2021,23620202
4852,"McAllen-Edinburg-Mission, TX",2022,24259295
5236,"McAllen-Edinburg-Mission, TX",2023,24898219
5620,"McAllen-Edinburg-Mission, TX",2024,25536972
290,"Medford, OR",2010,6579575
674,"Medford, OR",2011,6653242
1058,"Medford, OR",2012,6687692
1442,"Medford, OR",2013,7086963
1826,"Medford, OR",2014,7433317
2210,"Medford, OR",2015,7987545
2594,"Medford, OR",2016,8490502
2978,"Medford, OR",2017,9037264
3362,"Medford, OR",2018,9502279
3746,"Medford, OR",2019,9978542
4130,"Medford, OR",2020,10353708
4514,"Medford, OR",2021,10728862
4898,"Medford, OR",2022,11104004
5282,"Medford, OR",2023,11479133
5666,"Medford, OR",2024,11854250
76,"Memphis, TN-MS-AR",2010,59050249
