,MSA,year,value
2112,"Lake Havasu City-Kingman, AZ",2015,37620
2496,"Lake Havasu City-Kingman, AZ",2016,38120
2880,"Lake Havasu City-Kingman, AZ",2017,39490
3264,"Lake Havasu City-Kingman, AZ",2018,40470
3648,"Lake Havasu City-Kingman, AZ",2019,41400
4032,"Lake Havasu City-Kingman, AZ",2020,42025
4416,"Lake Havasu City-Kingman, AZ",2021,42608
4800,"Lake Havasu City-Kingman, AZ",2022,43186
5184,"Lake Havasu City-Kingman, AZ",2023,43763
5568,"Lake Havasu City-Kingman, AZ",2024,44339
193,"Lakeland-Winter Haven, FL",2010,36400
577,"Lakeland-Winter Haven, FL",2011,36960
961,"Lakeland-Winter Haven, FL",2012,37160
1345,"Lakeland-Winter Haven, FL",2013,37520
1729,"Lakeland-Winter Haven, FL",2014,38370
2113,"Lakeland-Winter Haven, FL",2015,39030
2497,"Lakeland-Winter Haven, FL",2016,40180
2881,"Lakeland-Winter Haven, FL",2017,40560
3265,"Lakeland-Winter Haven, FL",2018,42090
3649,"Lakeland-Winter Haven, FL",2019,43150
4033,"Lakeland-Winter Haven, FL",2020,43897
4417,"Lakeland-Winter Haven, FL",2021,44653
4801,"Lakeland-Winter Haven, FL",2022,45409
5185,"Lakeland-Winter Haven, FL",2023,46166
5569,"Lakeland-Winter Haven, FL",2024,46922
194,"Lancaster, PA",2010,39120
578,"Lancaster, PA",2011,39920
962,"Lancaster, PA",2012,39690
1346,"Lancaster, PA",2013,40150
1730,"Lancaster, PA",2014,40790
2114,"Lancaster, PA",2015,42150
2498,"Lancaster, PA",2016,43000
2882,"Lancaster, PA",2017,43760
3266,"Lancaster, PA",2018,44960
3650,"Lancaster, PA",2019,46150
4034,"Lancaster, PA",2020,46917
4418,"Lancaster, PA",2021,47677
4802,"Lancaster, PA",2022,48437
5186,"Lancaster, PA",2023,49196
5570,"Lancaster, PA",2024,49956
195,"Lansing-East Lansing, MI",2010,43680
579,"Lansing-East Lansing, MI",2011,43520
963,"Lansing-East Lansing, MI",2012,43970
1347,"Lansing-East Lansing, MI",2013,44790
1731,"Lansing-East Lansing, MI",2014,45260
2115,"Lansing-East Lansing, MI",2015,46140
2499,"Lansing-East Lansing, MI",2016,47550
2883,"Lansing-East Lansing, MI",2017,47990
3267,"Lansing-East Lansing, MI",2018,49320
3651,"Lansing-East Lansing, MI",2019,51040
4035,"Lansing-East Lansing, MI",2020,51842
4419,"Lansing-East Lansing, MI",2021,52751
4803,"Lansing-East Lansing, MI",2022,53647
5187,"Lansing-East Lansing, MI",2023,54545
5571,"Lansing-East Lansing, MI",2024,55443
196,"Laredo, TX",2010,33580
580,"Laredo, TX",2011,34060
964,"Laredo, TX",2012,35090
1348,"Laredo, TX",2013,34590
1732,"Laredo, TX",2014,34850
2116,"Laredo, TX",2015,35050
2500,"Laredo, TX",2016,36260
2884,"Laredo, TX",2017,37070
3268,"Laredo, TX",2018,38660
3652,"Laredo, TX",2019,38370
4036,"Laredo, TX",2020,38869
4420,"Laredo, TX",2021,38405
4804,"Laredo, TX",2022,38871
5188,"Laredo, TX",2023,38408
5572,"Laredo, TX",2024,38868
197,"Las Cruces, NM",2010,38380
581,"Las Cruces, NM",2011,38660
965,"Las Cruces, NM",2012,39080
1349,"Las Cruces, NM",2013,38780
1733,"Las Cruces, NM",2014,40350
2117,"Las Cruces, NM",2015,41160
2501,"Las Cruces, NM",2016,41470
2885,"Las Cruces, NM",2017,41190
3269,"Las Cruces, NM",2018,41860
3653,"Las Cruces, NM",2019,42510
4037,"Las Cruces, NM",2020,42666
4421,"Las Cruces, NM",2021,42610
4805,"Las Cruces, NM",2022,42663
5189,"Las Cruces, NM",2023,42621
5573,"Las Cruces, NM",2024,42655
198,"Las Vegas-Henderson-Paradise, NV",2010,40740
582,"Las Vegas-Henderson-Paradise, NV",2011,41290
966,"Las Vegas-Henderson-Paradise, NV",2012,41400
1350,"Las Vegas-Henderson-Paradise, NV",2013,41790
1734,"Las Vegas-Henderson-Paradise, NV",2014,41800
2118,"Las Vegas-Henderson-Paradise, NV",2015,42070
2502,"Las Vegas-Henderson-Paradise, NV",2016,43480
2886,"Las Vegas-Henderson-Paradise, NV",2017,44450
3270,"Las Vegas-Henderson-Paradise, NV",2018,45600
3654,"Las Vegas-Henderson-Paradise, NV",2019,46650
4038,"Las Vegas-Henderson-Paradise, NV",2020,47294
4422,"Las Vegas-Henderson-Paradise, NV",2021,47937
4806,"Las Vegas-Henderson-Paradise, NV",2022,48581
5190,"Las Vegas-Henderson-Paradise, NV",2023,49224
5574,"Las Vegas-Henderson-Paradise, NV",2024,49867
199,"Lawrence, KS",2010,36500
583,"Lawrence, KS",2011,36440
967,"Lawrence, KS",2012,37360
1351,"Lawrence, KS",2013,38160
1735,"Lawrence, KS",2014,39700
2119,"Lawrence, KS",2015,41840
2503,"Lawrence, KS",2016,42780
2887,"Lawrence, KS",2017,43200
3271,"Lawrence, KS",2018,42780
3655,"Lawrence, KS",2019,43530
4039,"Lawrence, KS",2020,44035
4423,"Lawrence, KS",2021,44514
4807,"Lawrence, KS",2022,44951
5191,"Lawrence, KS",2023,45349
5575,"Lawrence, KS",2024,45713
200,"Lawton, OK",2010,34840
584,"Lawton, OK",2011,36310
968,"Lawton, OK",2012,35820
1352,"Lawton, OK",2013,36400
1736,"Lawton, OK",2014,36520
2120,"Lawton, OK",2015,36210
2504,"Lawton, OK",2016,38170
2888,"Lawton, OK",2017,38600
3272,"Lawton, OK",2018,39510
3656,"Lawton, OK",2019,40410
4040,"Lawton, OK",2020,40460
4424,"Lawton, OK",2021,40444
4808,"Lawton, OK",2022,40449
5192,"Lawton, OK",2023,40447
5576,"Lawton, OK",2024,40448
201,"Lebanon, PA",2010,38300
585,"Lebanon, PA",2011,38230
969,"Lebanon, PA",2012,38110
1353,"Lebanon, PA",2013,38870
1737,"Lebanon, PA",2014,39410
2121,"Lebanon, PA",2015,40810
2505,"Lebanon, PA",2016,40670
2889,"Lebanon, PA",2017,41410
3273,"Lebanon, PA",2018,41780
3657,"Lebanon, PA",2019,43610
4041,"Lebanon, PA",2020,43315
4425,"Lebanon, PA",2021,43545
4809,"Lebanon, PA",2022,43333
5193,"Lebanon, PA",2023,43529
5577,"Lebanon, PA",2024,43348
202,"Lewiston, ID-WA",2010,37140
586,"Lewiston, ID-WA",2011,37990
970,"Lewiston, ID-WA",2012,38020
1354,"Lewiston, ID-WA",2013,38860
1738,"Lewiston, ID-WA",2014,39390
2122,"Lewiston, ID-WA",2015,39380
2506,"Lewiston, ID-WA",2016,41260
2890,"Lewiston, ID-WA",2017,42550
3274,"Lewiston, ID-WA",2018,43860
3658,"Lewiston, ID-WA",2019,45590
4042,"Lewiston, ID-WA",2020,46517
4426,"Lewiston, ID-WA",2021,47447
4810,"Lewiston, ID-WA",2022,48376
5194,"Lewiston, ID-WA",2023,49306
5578,"Lewiston, ID-WA",2024,50236
203,"Lewiston-Auburn, ME",2010,37100
587,"Lewiston-Auburn, ME",2011,38790
971,"Lewiston-Auburn, ME",2012,39190
1355,"Lewiston-Auburn, ME",2013,39560
1739,"Lewiston-Auburn, ME",2014,40760
2123,"Lewiston-Auburn, ME",2015,42030
2507,"Lewiston-Auburn, ME",2016,42790
2891,"Lewiston-Auburn, ME",2017,43710
3275,"Lewiston-Auburn, ME",2018,43960
3659,"Lewiston-Auburn, ME",2019,45600
4043,"Lewiston-Auburn, ME",2020,46503
4427,"Lewiston-Auburn, ME",2021,47352
4811,"Lewiston-Auburn, ME",2022,48197
5195,"Lewiston-Auburn, ME",2023,49042
5579,"Lewiston-Auburn, ME",2024,49886
204,"Lexington-Fayette, KY",2010,39350
588,"Lexington-Fayette, KY",2011,39650
972,"Lexington-Fayette, KY",2012,39840
1356,"Lexington-Fayette, KY",2013,41170
1740,"Lexington-Fayette, KY",2014,41690
2124,"Lexington-Fayette, KY",2015,42560
2508,"Lexington-Fayette, KY",2016,43620
2892,"Lexington-Fayette, KY",2017,43720
3276,"Lexington-Fayette, KY",2018,44900
3660,"Lexington-Fayette, KY",2019,45430
4044,"Lexington-Fayette, KY",2020,46169
4428,"Lexington-Fayette, KY",2021,46886
4812,"Lexington-Fayette, KY",2022,47605
5196,"Lexington-Fayette, KY",2023,48324
5580,"Lexington-Fayette, KY",2024,49043
205,"Lima, OH",2010,38040
589,"Lima, OH",2011,38500
973,"Lima, OH",2012,38980
1357,"Lima, OH",2013,38800
1741,"Lima, OH",2014,39490
2125,"Lima, OH",2015,39580
2509,"Lima, OH",2016,41100
2893,"Lima, OH",2017,42340
3277,"Lima, OH",2018,44150
3661,"Lima, OH",2019,45300
4045,"Lima, OH",2020,45645
4429,"Lima, OH",2021,45422
4813,"Lima, OH",2022,45645
5197,"Lima, OH",2023,45431
5581,"Lima, OH",2024,45637
206,"Lincoln, NE",2010,39160
590,"Lincoln, NE",2011,39310
974,"Lincoln, NE",2012,40130
1358,"Lincoln, NE",2013,41070
1742,"Lincoln, NE",2014,42210
2126,"Lincoln, NE",2015,43520
2510,"Lincoln, NE",2016,44500
2894,"Lincoln, NE",2017,45510
3278,"Lincoln, NE",2018,46800
3662,"Lincoln, NE",2019,48210
4046,"Lincoln, NE",2020,49201
4430,"Lincoln, NE",2021,50284
4814,"Lincoln, NE",2022,51347
5198,"Lincoln, NE",2023,52415
5582,"Lincoln, NE",2024,53482
207,"Little Rock-North Little Rock-Conway, AR",2010,39000
591,"Little Rock-North Little Rock-Conway, AR",2011,39840
975,"Little Rock-North Little Rock-Conway, AR",2012,40030
1359,"Little Rock-North Little Rock-Conway, AR",2013,41240
1743,"Little Rock-North Little Rock-Conway, AR",2014,42020
2127,"Little Rock-North Little Rock-Conway, AR",2015,42530
2511,"Little Rock-North Little Rock-Conway, AR",2016,43050
2895,"Little Rock-North Little Rock-Conway, AR",2017,43780
3279,"Little Rock-North Little Rock-Conway, AR",2018,45020
3663,"Little Rock-North Little Rock-Conway, AR",2019,46240
4047,"Little Rock-North Little Rock-Conway, AR",2020,47038
4431,"Little Rock-North Little Rock-Conway, AR",2021,47832
4815,"Little Rock-North Little Rock-Conway, AR",2022,48625
5199,"Little Rock-North Little Rock-Conway, AR",2023,49418
5583,"Little Rock-North Little Rock-Conway, AR",2024,50211
208,"Logan, UT-ID",2010,34750
592,"Logan, UT-ID",2011,34950
976,"Logan, UT-ID",2012,35150
1360,"Logan, UT-ID",2013,35380
1744,"Logan, UT-ID",2014,37030
2128,"Logan, UT-ID",2015,37550
2512,"Logan, UT-ID",2016,39510
2896,"Logan, UT-ID",2017,39570
3280,"Logan, UT-ID",2018,40460
3664,"Logan, UT-ID",2019,42000
4048,"Logan, UT-ID",2020,42820
4432,"Logan, UT-ID",2021,43687
4816,"Logan, UT-ID",2022,44550
5200,"Logan, UT-ID",2023,45414
5584,"Logan, UT-ID",2024,46278
209,"Longview, TX",2010,37080
593,"Longview, TX",2011,37630
977,"Longview, TX",2012,38020
1361,"Longview, TX",2013,38220
1745,"Longview, TX",2014,39920
2129,"Longview, TX",2015,40530
2513,"Longview, TX",2016,41290
2897,"Longview, TX",2017,41630
3281,"Longview, TX",2018,42730
3665,"Longview, TX",2019,43920
4049,"Longview, TX",2020,44679
4433,"Longview, TX",2021,45456
4817,"Longview, TX",2022,46233
5201,"Longview, TX",2023,47010
5585,"Longview, TX",2024,47786
210,"Longview, WA",2010,42430
594,"Longview, WA",2011,42660
978,"Longview, WA",2012,43440
1362,"Longview, WA",2013,43670
1746,"Longview, WA",2014,44410
2130,"Longview, WA",2015,45260
2514,"Longview, WA",2016,46600
2898,"Longview, WA",2017,47430
3282,"Longview, WA",2018,49170
3666,"Longview, WA",2019,50680
4050,"Longview, WA",2020,51607
4434,"Longview, WA",2021,52580
4818,"Longview, WA",2022,53550
5202,"Longview, WA",2023,54520
5586,"Longview, WA",2024,55490
211,"Los Angeles-Long Beach-Anaheim, CA",2010,50240
595,"Los Angeles-Long Beach-Anaheim, CA",2011,51660
979,"Los Angeles-Long Beach-Anaheim, CA",2012,52130
1363,"Los Angeles-Long Beach-Anaheim, CA",2013,52620
1747,"Los Angeles-Long Beach-Anaheim, CA",2014,53000
2131,"Los Angeles-Long Beach-Anaheim, CA",2015,53870
2515,"Los Angeles-Long Beach-Anaheim, CA",2016,55560
2899,"Los Angeles-Long Beach-Anaheim, CA",2017,55820
3283,"Los Angeles-Long Beach-Anaheim, CA",2018,57890
3667,"Los Angeles-Long Beach-Anaheim, CA",2019,59770
4051,"Los Angeles-Long Beach-Anaheim, CA",2020,60797
4435,"Los Angeles-Long Beach-Anaheim, CA",2021,61800
4819,"Los Angeles-Long Beach-Anaheim, CA",2022,62803
5203,"Los Angeles-Long Beach-Anaheim, CA",2023,63805
5587,"Los Angeles-Long Beach-Anaheim, CA",2024,64807
212,"Louisville-Jefferson County, KY-IN",2010,40320
596,"Louisville-Jefferson County, KY-IN",2011,41290
980,"Louisville-Jefferson County, KY-IN",2012,41540
1364,"Louisville-Jefferson County, KY-IN",2013,42120
1748,"Louisville-Jefferson County, KY-IN",2014,42330
2132,"Louisville-Jefferson County, KY-IN",2015,43410
2516,"Louisville-Jefferson County, KY-IN",2016,44270
2900,"Louisville-Jefferson County, KY-IN",2017,45100
3284,"Louisville-Jefferson County, KY-IN",2018,45740
3668,"Louisville-Jefferson County, KY-IN",2019,47010
4052,"Louisville-Jefferson County, KY-IN",2020,47746
4436,"Louisville-Jefferson County, KY-IN",2021,48457
4820,"Louisville-Jefferson County, KY-IN",2022,49168
5204,"Louisville-Jefferson County, KY-IN",2023,49878
5588,"Louisville-Jefferson County, KY-IN",2024,50589
213,"Lubbock, TX",2010,36150
597,"Lubbock, TX",2011,34620
981,"Lubbock, TX",2012,34770
1365,"Lubbock, TX",2013,36140
1749,"Lubbock, TX",2014,38360
2133,"Lubbock, TX",2015,39670
2517,"Lubbock, TX",2016,41380
2901,"Lubbock, TX",2017,42710
3285,"Lubbock, TX",2018,43660
3669,"Lubbock, TX",2019,43320
4053,"Lubbock, TX",2020,44535
4437,"Lubbock, TX",2021,45522
4821,"Lubbock, TX",2022,46543
5205,"Lubbock, TX",2023,47559
5589,"Lubbock, TX",2024,48576
214,"Lynchburg, VA ",2010,36360
598,"Lynchburg, VA ",2011,37190
982,"Lynchburg, VA ",2012,37000
1366,"Lynchburg, VA ",2013,37600
1750,"Lynchburg, VA ",2014,39300
2134,"Lynchburg, VA ",2015,39790
2518,"Lynchburg, VA ",2016,40730
2902,"Lynchburg, VA ",2017,41660
3286,"Lynchburg, VA ",2018,42780
3670,"Lynchburg, VA ",2019,44790
4054,"Lynchburg, VA ",2020,45709
4438,"Lynchburg, VA ",2021,46634
4822,"Lynchburg, VA ",2022,47559
5206,"Lynchburg, VA ",2023,48484
5590,"Lynchburg, VA ",2024,49408
215,"Macon-Bibb County, GA",2010,36600
599,"Macon-Bibb County, GA",2011,37900
983,"Macon-Bibb County, GA",2012,38520
1367,"Macon-Bibb County, GA",2013,38950
1751,"Macon-Bibb County, GA",2014,38790
2135,"Macon-Bibb County, GA",2015,39760
2519,"Macon-Bibb County, GA",2016,40240
2903,"Macon-Bibb County, GA",2017,41240
3287,"Macon-Bibb County, GA",2018,41650
3671,"Macon-Bibb County, GA",2019,42570
4055,"Macon-Bibb County, GA",2020,43190
4439,"Macon-Bibb County, GA",2021,43775
4823,"Macon-Bibb County, GA",2022,44355
5207,"Macon-Bibb County, GA",2023,44934
5591,"Macon-Bibb County, GA",2024,45513
216,"Madera, CA",2010,43210
600,"Madera, CA",2011,43320
984,"Madera, CA",2012,42690
1368,"Madera, CA",2013,41970
1752,"Madera, CA",2014,42470
2136,"Madera, CA",2015,43270
2520,"Madera, CA",2016,44120
2904,"Madera, CA",2017,45400
3288,"Madera, CA",2018,47680
3672,"Madera, CA",2019,49790
4056,"Madera, CA",2020,50515
4440,"Madera, CA",2021,51262
4824,"Madera, CA",2022,52008
5208,"Madera, CA",2023,52755
5592,"Madera, CA",2024,53501
217,"Madison, WI",2010,45330
601,"Madison, WI",2011,46230
985,"Madison, WI",2012,46100
1369,"Madison, WI",2013,46770
1753,"Madison, WI",2014,47490
2137,"Madison, WI",2015,49030
2521,"Madison, WI",2016,50830
2905,"Madison, WI",2017,52190
3289,"Madison, WI",2018,52890
3673,"Madison, WI",2019,54300
4057,"Madison, WI",2020,55280
4441,"Madison, WI",2021,56260
4825,"Madison, WI",2022,57241
5209,"Madison, WI",2023,58221
5593,"Madison, WI",2024,59201
218,"Manchester-Nashua, NH",2010,46770
602,"Manchester-Nashua, NH",2011,47820
986,"Manchester-Nashua, NH",2012,47380
1370,"Manchester-Nashua, NH",2013,47530
1754,"Manchester-Nashua, NH",2014,48230
2138,"Manchester-Nashua, NH",2015,50060
2522,"Manchester-Nashua, NH",2016,51920
2906,"Manchester-Nashua, NH",2017,52640
3290,"Manchester-Nashua, NH",2018,53660
3674,"Manchester-Nashua, NH",2019,55370
4058,"Manchester-Nashua, NH",2020,55458
4442,"Manchester-Nashua, NH",2021,55464
4826,"Manchester-Nashua, NH",2022,55463
5210,"Manchester-Nashua, NH",2023,55464
5594,"Manchester-Nashua, NH",2024,55463
219,"Manhattan, KS",2010,35550
603,"Manhattan, KS",2011,36610
987,"Manhattan, KS",2012,37640
1371,"Manhattan, KS",2013,38840
1755,"Manhattan, KS",2014,39980
2139,"Manhattan, KS",2015,40540
2523,"Manhattan, KS",2016,40770
2907,"Manhattan, KS",2017,40730
3291,"Manhattan, KS",2018,42140
3675,"Manhattan, KS",2019,43600
4059,"Manhattan, KS",2020,44454
4443,"Manhattan, KS",2021,45295
4827,"Manhattan, KS",2022,46136
5211,"Manhattan, KS",2023,46977
5595,"Manhattan, KS",2024,47818
220,"Mankato, MN",2010,37570
604,"Mankato, MN",2011,38590
988,"Mankato, MN",2012,38900
1372,"Mankato, MN",2013,40280
1756,"Mankato, MN",2014,41340
2140,"Mankato, MN",2015,42120
2524,"Mankato, MN",2016,42680
2908,"Mankato, MN",2017,44100
3292,"Mankato, MN",2018,46190
3676,"Mankato, MN",2019,47810
4060,"Mankato, MN",2020,48940
4444,"Mankato, MN",2021,50071
4828,"Mankato, MN",2022,51202
5212,"Mankato, MN",2023,52333
5596,"Mankato, MN",2024,53464
221,"Mansfield, OH",2010,36660
605,"Mansfield, OH",2011,36680
989,"Mansfield, OH",2012,36840
1373,"Mansfield, OH",2013,37370
1757,"Mansfield, OH",2014,37730
2141,"Mansfield, OH",2015,38040
2525,"Mansfield, OH",2016,39070
2909,"Mansfield, OH",2017,39150
3293,"Mansfield, OH",2018,40010
3677,"Mansfield, OH",2019,41170
4061,"Mansfield, OH",2020,41639
4445,"Mansfield, OH",2021,42183
4829,"Mansfield, OH",2022,42719
5213,"Mansfield, OH",2023,43255
5597,"Mansfield, OH",2024,43792
222,"McAllen-Edinburg-Mission, TX",2010,32470
606,"McAllen-Edinburg-Mission, TX",2011,33360
990,"McAllen-Edinburg-Mission, TX",2012,32870
1374,"McAllen-Edinburg-Mission, TX",2013,33100
1758,"McAllen-Edinburg-Mission, TX",2014,33260
2142,"McAllen-Edinburg-Mission, TX",2015,33810
2526,"McAllen-Edinburg-Mission, TX",2016,34930
2910,"McAllen-Edinburg-Mission, TX",2017,36380
3294,"McAllen-Edinburg-Mission, TX",2018,36700
3678,"McAllen-Edinburg-Mission, TX",2019,37530
4062,"McAllen-Edinburg-Mission, TX",2020,38048
4446,"McAllen-Edinburg-Mission, TX",2021,38548
4830,"McAllen-Edinburg-Mission, TX",2022,39047
5214,"McAllen-Edinburg-Mission, TX",2023,39546
5598,"McAllen-Edinburg-Mission, TX",2024,40046
223,"Medford, OR",2010,39440
607,"Medford, OR",2011,40370
991,"Medford, OR",2012,40890
1375,"Medford, OR",2013,41290
1759,"Medford, OR",2014,42360
2143,"Medford, OR",2015,42750
2527,"Medford, OR",2016,43890
2911,"Medford, OR",2017,44340
3295,"Medford, OR",2018,45950
3679,"Medford, OR",2019,47930
4063,"Medford, OR",2020,48862
4447,"Medford, OR",2021,49789
4831,"Medford, OR",2022,50715
5215,"Medford, OR",2023,51641
5599,"Medford, OR",2024,52568
224,"Memphis, TN-MS-AR",2010,40180
608,"Memphis, TN-MS-AR",2011,40660
992,"Memphis, TN-MS-AR",2012,40690
1376,"Memphis, TN-MS-AR",2013,41220
1760,"Memphis, TN-MS-AR",2014,41510
2144,"Memphis, TN-MS-AR",2015,41880
2528,"Memphis, TN-MS-AR",2016,42940
2912,"Memphis, TN-MS-AR",2017,43950
3296,"Memphis, TN-MS-AR",2018,44610
3680,"Memphis, TN-MS-AR",2019,45360
4064,"Memphis, TN-MS-AR",2020,45927
4448,"Memphis, TN-MS-AR",2021,46495
4832,"Memphis, TN-MS-AR",2022,47063
5216,"Memphis, TN-MS-AR",2023,47631
5600,"Memphis, TN-MS-AR",2024,48198
225,"Merced, CA",2010,39080
609,"Merced, CA",2011,39300
993,"Merced, CA",2012,39780
1377,"Merced, CA",2013,39830
1761,"Merced, CA",2014,40970
2145,"Merced, CA",2015,43840
2529,"Merced, CA",2016,45230
2913,"Merced, CA",2017,46590
3297,"Merced, CA",2018,47260
3681,"Merced, CA",2019,48000
4065,"Merced, CA",2020,49059
4449,"Merced, CA",2021,50107
4833,"Merced, CA",2022,51155
5217,"Merced, CA",2023,52203
5601,"Merced, CA",2024,53250
226,"Miami-Fort Lauderdale-Pompano Beach, FL",2010,42040
610,"Miami-Fort Lauderdale-Pompano Beach, FL",2011,42470
994,"Miami-Fort Lauderdale-Pompano Beach, FL",2012,42700
1378,"Miami-Fort Lauderdale-Pompano Beach, FL",2013,43100
1762,"Miami-Fort Lauderdale-Pompano Beach, FL",2014,44140
2146,"Miami-Fort Lauderdale-Pompano Beach, FL",2015,45130
2530,"Miami-Fort Lauderdale-Pompano Beach, FL",2016,46120
2914,"Miami-Fort Lauderdale-Pompano Beach, FL",2017,46760
3298,"Miami-Fort Lauderdale-Pompano Beach, FL",2018,48240
3682,"Miami-Fort Lauderdale-Pompano Beach, FL",2019,50060
4066,"Miami-Fort Lauderdale-Pompano Beach, FL",2020,50940
4450,"Miami-Fort Lauderdale-Pompano Beach, FL",2021,51865
4834,"Miami-Fort Lauderdale-Pompano Beach, FL",2022,52787
5218,"Miami-Fort Lauderdale-Pompano Beach, FL",2023,53710
5602,"Miami-Fort Lauderdale-Pompano Beach, FL",2024,54633
227,"Michigan City-La Porte, IN",2010,34930
611,"Michigan City-La Porte, IN",2011,35890
995,"Michigan City-La Porte, IN",2012,37300
1379,"Michigan City-La Porte, IN",2013,37750
1763,"Michigan City-La Porte, IN",2014,37780
2147,"Michigan City-La Porte, IN",2015,37900
2531,"Michigan City-La Porte, IN",2016,39050
2915,"Michigan City-La Porte, IN",2017,39250
3299,"Michigan City-La Porte, IN",2018,40760
3683,"Michigan City-La Porte, IN",2019,40550
4067,"Michigan City-La Porte, IN",2020,41008
4451,"Michigan City-La Porte, IN",2021,40588
4835,"Michigan City-La Porte, IN",2022,41014
5219,"Michigan City-La Porte, IN",2023,40589
5603,"Michigan City-La Porte, IN",2024,41014
228,"Midland, MI",2010,39490
612,"Midland, MI",2011,40420
996,"Midland, MI",2012,39960
1380,"Midland, MI",2013,41470
1764,"Midland, MI",2014,41090
2148,"Midland, MI",2015,42320
2532,"Midland, MI",2016,41630
2916,"Midland, MI",2017,42410
3300,"Midland, MI",2018,43280
3684,"Midland, MI",2019,44810
4068,"Midland, MI",2020,44666
4452,"Midland, MI",2021,44770
4836,"Midland, MI",2022,44684
5220,"Midland, MI",2023,44755
5604,"Midland, MI",2024,44696
229,"Midland, TX",2010,43180
613,"Midland, TX",2011,44660
997,"Midland, TX",2012,47300
1381,"Midland, TX",2013,49040
1765,"Midland, TX",2014,51940
2149,"Midland, TX",2015,52890
2533,"Midland, TX",2016,53190
2917,"Midland, TX",2017,53710
3301,"Midland, TX",2018,55830
3685,"Midland, TX",2019,58500
4069,"Midland, TX",2020,59877
4453,"Midland, TX",2021,61229
4837,"Midland, TX",2022,62522
5221,"Midland, TX",2023,63762
5605,"Midland, TX",2024,64950
230,"Milwaukee-Waukesha, WI",2010,45010
614,"Milwaukee-Waukesha, WI",2011,45260
998,"Milwaukee-Waukesha, WI",2012,46060
1382,"Milwaukee-Waukesha, WI",2013,46430
1766,"Milwaukee-Waukesha, WI",2014,47120
2150,"Milwaukee-Waukesha, WI",2015,48170
2534,"Milwaukee-Waukesha, WI",2016,49350
2918,"Milwaukee-Waukesha, WI",2017,50070
3302,"Milwaukee-Waukesha, WI",2018,51040
3686,"Milwaukee-Waukesha, WI",2019,52450
4070,"Milwaukee-Waukesha, WI",2020,53252
4454,"Milwaukee-Waukesha, WI",2021,54131
4838,"Milwaukee-Waukesha, WI",2022,55000
5222,"Milwaukee-Waukesha, WI",2023,55870
5606,"Milwaukee-Waukesha, WI",2024,56740
231,"Minneapolis-St. Paul-Bloomington, MN-WI",2010,49140
615,"Minneapolis-St. Paul-Bloomington, MN-WI",2011,49760
999,"Minneapolis-St. Paul-Bloomington, MN-WI",2012,50310
1383,"Minneapolis-St. Paul-Bloomington, MN-WI",2013,51050
1767,"Minneapolis-St. Paul-Bloomington, MN-WI",2014,52080
2151,"Minneapolis-St. Paul-Bloomington, MN-WI",2015,53450
2535,"Minneapolis-St. Paul-Bloomington, MN-WI",2016,55010
2919,"Minneapolis-St. Paul-Bloomington, MN-WI",2017,56030
3303,"Minneapolis-St. Paul-Bloomington, MN-WI",2018,57420
3687,"Minneapolis-St. Paul-Bloomington, MN-WI",2019,59310
4071,"Minneapolis-St. Paul-Bloomington, MN-WI",2020,60408
4455,"Minneapolis-St. Paul-Bloomington, MN-WI",2021,61551
4839,"Minneapolis-St. Paul-Bloomington, MN-WI",2022,62692
5223,"Minneapolis-St. Paul-Bloomington, MN-WI",2023,63832
5607,"Minneapolis-St. Paul-Bloomington, MN-WI",2024,64973
232,"Missoula, MT",2010,36390
616,"Missoula, MT",2011,37010
1000,"Missoula, MT",2012,38270
1384,"Missoula, MT",2013,39270
1768,"Missoula, MT",2014,39650
2152,"Missoula, MT",2015,38560
2536,"Missoula, MT",2016,39790
2920,"Missoula, MT",2017,40430
3304,"Missoula, MT",2018,42580
3688,"Missoula, MT",2019,43530
4072,"Missoula, MT",2020,44324
4456,"Missoula, MT",2021,45120
4840,"Missoula, MT",2022,45916
5224,"Missoula, MT",2023,46712
5608,"Missoula, MT",2024,47508
233,"Mobile, AL",2010,38240
617,"Mobile, AL",2011,39190
1001,"Mobile, AL",2012,39580
1385,"Mobile, AL",2013,40230
1769,"Mobile, AL",2014,40940
2153,"Mobile, AL",2015,42060
2537,"Mobile, AL",2016,42810
2921,"Mobile, AL",2017,43830
3305,"Mobile, AL",2018,44570
3689,"Mobile, AL",2019,45080
4073,"Mobile, AL",2020,45779
4457,"Mobile, AL",2021,46496
4841,"Mobile, AL",2022,47215
5225,"Mobile, AL",2023,47933
5609,"Mobile, AL",2024,48652
234,"Modesto, CA",2010,41520
618,"Modesto, CA",2011,42270
1002,"Modesto, CA",2012,42930
1386,"Modesto, CA",2013,43230
1770,"Modesto, CA",2014,43070
2154,"Modesto, CA",2015,44150
2538,"Modesto, CA",2016,45230
2922,"Modesto, CA",2017,45970
3306,"Modesto, CA",2018,47000
3690,"Modesto, CA",2019,49230
4074,"Modesto, CA",2020,50077
4458,"Modesto, CA",2021,50923
4842,"Modesto, CA",2022,51770
5226,"Modesto, CA",2023,52616
5610,"Modesto, CA",2024,53463
235,"Monroe, LA",2010,34740
619,"Monroe, LA",2011,35090
1003,"Monroe, LA",2012,35340
1387,"Monroe, LA",2013,35120
1771,"Monroe, LA",2014,35650
2155,"Monroe, LA",2015,36480
2539,"Monroe, LA",2016,37650
2923,"Monroe, LA",2017,38020
