,MSA,year,value
4137,"Rocky Mount, NC",2020,62307
4521,"Rocky Mount, NC",2021,62299
4905,"Rocky Mount, NC",2022,62313
5289,"Rocky Mount, NC",2023,62311
5673,"Rocky Mount, NC",2024,62310
298,"Rome, GA",2010,40257
682,"Rome, GA",2011,39855
1066,"Rome, GA",2012,39915
1450,"Rome, GA",2013,39946
1834,"Rome, GA",2014,39837
2218,"Rome, GA",2015,40571
2602,"Rome, GA",2016,40977
2986,"Rome, GA",2017,41949
3370,"Rome, GA",2018,42402
3754,"Rome, GA",2019,43021
4138,"Rome, GA",2020,43350
4522,"Rome, GA",2021,43714
4906,"Rome, GA",2022,44073
5290,"Rome, GA",2023,44434
5674,"Rome, GA",2024,44794
299,"Sacramento-Roseville-Folsom, CA",2010,914007
683,"Sacramento-Roseville-Folsom, CA",2011,931957
1067,"Sacramento-Roseville-Folsom, CA",2012,945585
1451,"Sacramento-Roseville-Folsom, CA",2013,956325
1835,"Sacramento-Roseville-Folsom, CA",2014,976428
2219,"Sacramento-Roseville-Folsom, CA",2015,1000913
2603,"Sacramento-Roseville-Folsom, CA",2016,1012308
2987,"Sacramento-Roseville-Folsom, CA",2017,1033723
3371,"Sacramento-Roseville-Folsom, CA",2018,1054085
3755,"Sacramento-Roseville-Folsom, CA",2019,1069620
4139,"Sacramento-Roseville-Folsom, CA",2020,1086584
4523,"Sacramento-Roseville-Folsom, CA",2021,1103521
4907,"Sacramento-Roseville-Folsom, CA",2022,1120430
5291,"Sacramento-Roseville-Folsom, CA",2023,1137311
5675,"Sacramento-Roseville-Folsom, CA",2024,1154164
304,"Saginaw, MI",2010,80635
688,"Saginaw, MI",2011,82833
1072,"Saginaw, MI",2012,81594
1456,"Saginaw, MI",2013,82471
1840,"Saginaw, MI",2014,84020
2224,"Saginaw, MI",2015,85020
2608,"Saginaw, MI",2016,83744
2992,"Saginaw, MI",2017,82887
3376,"Saginaw, MI",2018,83433
3760,"Saginaw, MI",2019,83144
4144,"Saginaw, MI",2020,83077
4528,"Saginaw, MI",2021,83102
4912,"Saginaw, MI",2022,83098
5296,"Saginaw, MI",2023,83098
5680,"Saginaw, MI",2024,83099
305,"Salem, OR",2010,168619
689,"Salem, OR",2011,168335
1073,"Salem, OR",2012,162537
1457,"Salem, OR",2013,165998
1841,"Salem, OR",2014,172394
2225,"Salem, OR",2015,179882
2609,"Salem, OR",2016,186375
2993,"Salem, OR",2017,189495
3377,"Salem, OR",2018,190787
3761,"Salem, OR",2019,193502
4145,"Salem, OR",2020,196346
4529,"Salem, OR",2021,199187
4913,"Salem, OR",2022,202028
5297,"Salem, OR",2023,204869
5681,"Salem, OR",2024,207710
306,"Salinas, CA",2010,170618
690,"Salinas, CA",2011,175112
1074,"Salinas, CA",2012,178481
1458,"Salinas, CA",2013,177759
1842,"Salinas, CA",2014,181301
2226,"Salinas, CA",2015,183004
2610,"Salinas, CA",2016,185585
2994,"Salinas, CA",2017,189968
3378,"Salinas, CA",2018,193536
3762,"Salinas, CA",2019,195663
4146,"Salinas, CA",2020,195860
4530,"Salinas, CA",2021,195897
4914,"Salinas, CA",2022,195892
5298,"Salinas, CA",2023,195896
5682,"Salinas, CA",2024,195894
307,"Salisbury, MD-DE",2010,154940
691,"Salisbury, MD-DE",2011,155263
1075,"Salisbury, MD-DE",2012,156010
1459,"Salisbury, MD-DE",2013,157578
1843,"Salisbury, MD-DE",2014,161712
2227,"Salisbury, MD-DE",2015,167007
2611,"Salisbury, MD-DE",2016,169870
2995,"Salisbury, MD-DE",2017,174168
3379,"Salisbury, MD-DE",2018,178476
3763,"Salisbury, MD-DE",2019,182108
4147,"Salisbury, MD-DE",2020,185396
4531,"Salisbury, MD-DE",2021,188695
4915,"Salisbury, MD-DE",2022,191993
5299,"Salisbury, MD-DE",2023,195290
5683,"Salisbury, MD-DE",2024,198586
308,"Salt Lake City, UT",2010,534805
692,"Salt Lake City, UT",2011,542193
1076,"Salt Lake City, UT",2012,564048
1460,"Salt Lake City, UT",2013,581396
1844,"Salt Lake City, UT",2014,587561
2228,"Salt Lake City, UT",2015,602506
2612,"Salt Lake City, UT",2016,621904
2996,"Salt Lake City, UT",2017,632661
3380,"Salt Lake City, UT",2018,641313
3764,"Salt Lake City, UT",2019,665544
4148,"Salt Lake City, UT",2020,680608
4532,"Salt Lake City, UT",2021,695799
4916,"Salt Lake City, UT",2022,710952
5300,"Salt Lake City, UT",2023,726070
5684,"Salt Lake City, UT",2024,741153
309,"San Angelo, TX",2010,50405
693,"San Angelo, TX",2011,51546
1077,"San Angelo, TX",2012,52225
1461,"San Angelo, TX",2013,52355
1845,"San Angelo, TX",2014,53541
2229,"San Angelo, TX",2015,52906
2613,"San Angelo, TX",2016,51880
2997,"San Angelo, TX",2017,53374
3381,"San Angelo, TX",2018,53452
3765,"San Angelo, TX",2019,53638
4149,"San Angelo, TX",2020,53692
4533,"San Angelo, TX",2021,53729
4917,"San Angelo, TX",2022,53756
5301,"San Angelo, TX",2023,53776
5685,"San Angelo, TX",2024,53790
310,"San Antonio-New Braunfels, TX",2010,951369
694,"San Antonio-New Braunfels, TX",2011,976361
1078,"San Antonio-New Braunfels, TX",2012,1000015
1462,"San Antonio-New Braunfels, TX",2013,1021672
1846,"San Antonio-New Braunfels, TX",2014,1047693
2230,"San Antonio-New Braunfels, TX",2015,1078850
2614,"San Antonio-New Braunfels, TX",2016,1110805
2998,"San Antonio-New Braunfels, TX",2017,1135948
3382,"San Antonio-New Braunfels, TX",2018,1157316
3766,"San Antonio-New Braunfels, TX",2019,1184374
4150,"San Antonio-New Braunfels, TX",2020,1210213
4534,"San Antonio-New Braunfels, TX",2021,1236028
4918,"San Antonio-New Braunfels, TX",2022,1261817
5302,"San Antonio-New Braunfels, TX",2023,1287580
5686,"San Antonio-New Braunfels, TX",2024,1313317
311,"San Diego-Chula Vista-Carlsbad, CA",2010,1359624
695,"San Diego-Chula Vista-Carlsbad, CA",2011,1388800
1079,"San Diego-Chula Vista-Carlsbad, CA",2012,1421277
1463,"San Diego-Chula Vista-Carlsbad, CA",2013,1432278
1847,"San Diego-Chula Vista-Carlsbad, CA",2014,1462452
2231,"San Diego-Chula Vista-Carlsbad, CA",2015,1481313
2615,"San Diego-Chula Vista-Carlsbad, CA",2016,1498710
2999,"San Diego-Chula Vista-Carlsbad, CA",2017,1518275
3383,"San Diego-Chula Vista-Carlsbad, CA",2018,1533874
3767,"San Diego-Chula Vista-Carlsbad, CA",2019,1552857
4151,"San Diego-Chula Vista-Carlsbad, CA",2020,1568020
4535,"San Diego-Chula Vista-Carlsbad, CA",2021,1582225
4919,"San Diego-Chula Vista-Carlsbad, CA",2022,1595538
5303,"San Diego-Chula Vista-Carlsbad, CA",2023,1608014
5687,"San Diego-Chula Vista-Carlsbad, CA",2024,1619707
312,"San Francisco-Oakland-Berkeley, CA",2010,2100648
696,"San Francisco-Oakland-Berkeley, CA",2011,2176308
1080,"San Francisco-Oakland-Berkeley, CA",2012,2248838
1464,"San Francisco-Oakland-Berkeley, CA",2013,2277695
1848,"San Francisco-Oakland-Berkeley, CA",2014,2351885
2232,"San Francisco-Oakland-Berkeley, CA",2015,2399179
2616,"San Francisco-Oakland-Berkeley, CA",2016,2438833
3000,"San Francisco-Oakland-Berkeley, CA",2017,2472584
3384,"San Francisco-Oakland-Berkeley, CA",2018,2509062
3768,"San Francisco-Oakland-Berkeley, CA",2019,2543565
4152,"San Francisco-Oakland-Berkeley, CA",2020,2572922
4536,"San Francisco-Oakland-Berkeley, CA",2021,2599629
4920,"San Francisco-Oakland-Berkeley, CA",2022,2623932
5304,"San Francisco-Oakland-Berkeley, CA",2023,2646047
5688,"San Francisco-Oakland-Berkeley, CA",2024,2666170
313,"San Jose-Sunnyvale-Santa Clara, CA",2010,864269
697,"San Jose-Sunnyvale-Santa Clara, CA",2011,896307
1081,"San Jose-Sunnyvale-Santa Clara, CA",2012,924890
1465,"San Jose-Sunnyvale-Santa Clara, CA",2013,946901
1849,"San Jose-Sunnyvale-Santa Clara, CA",2014,981161
2233,"San Jose-Sunnyvale-Santa Clara, CA",2015,1006825
2617,"San Jose-Sunnyvale-Santa Clara, CA",2016,1020613
3001,"San Jose-Sunnyvale-Santa Clara, CA",2017,1036323
3385,"San Jose-Sunnyvale-Santa Clara, CA",2018,1051302
3769,"San Jose-Sunnyvale-Santa Clara, CA",2019,1065627
4153,"San Jose-Sunnyvale-Santa Clara, CA",2020,1078166
4537,"San Jose-Sunnyvale-Santa Clara, CA",2021,1089411
4921,"San Jose-Sunnyvale-Santa Clara, CA",2022,1099492
5305,"San Jose-Sunnyvale-Santa Clara, CA",2023,1108532
5689,"San Jose-Sunnyvale-Santa Clara, CA",2024,1116637
314,"San Luis Obispo-Paso Robles, CA",2010,119513
698,"San Luis Obispo-Paso Robles, CA",2011,119934
1082,"San Luis Obispo-Paso Robles, CA",2012,126473
1466,"San Luis Obispo-Paso Robles, CA",2013,127686
1850,"San Luis Obispo-Paso Robles, CA",2014,131521
2234,"San Luis Obispo-Paso Robles, CA",2015,130392
2618,"San Luis Obispo-Paso Robles, CA",2016,131444
3002,"San Luis Obispo-Paso Robles, CA",2017,132988
3386,"San Luis Obispo-Paso Robles, CA",2018,134736
3770,"San Luis Obispo-Paso Robles, CA",2019,135817
4154,"San Luis Obispo-Paso Robles, CA",2020,136039
4538,"San Luis Obispo-Paso Robles, CA",2021,136220
4922,"San Luis Obispo-Paso Robles, CA",2022,136313
5306,"San Luis Obispo-Paso Robles, CA",2023,136366
5690,"San Luis Obispo-Paso Robles, CA",2024,136395
315,"Santa Cruz-Watsonville, CA",2010,120133
699,"Santa Cruz-Watsonville, CA",2011,118831
1083,"Santa Cruz-Watsonville, CA",2012,124265
1467,"Santa Cruz-Watsonville, CA",2013,123201
1851,"Santa Cruz-Watsonville, CA",2014,126859
2235,"Santa Cruz-Watsonville, CA",2015,128604
2619,"Santa Cruz-Watsonville, CA",2016,129570
3003,"Santa Cruz-Watsonville, CA",2017,130601
3387,"Santa Cruz-Watsonville, CA",2018,130740
3771,"Santa Cruz-Watsonville, CA",2019,132443
4155,"Santa Cruz-Watsonville, CA",2020,132656
4539,"Santa Cruz-Watsonville, CA",2021,132957
4923,"Santa Cruz-Watsonville, CA",2022,133154
5307,"Santa Cruz-Watsonville, CA",2023,133299
5691,"Santa Cruz-Watsonville, CA",2024,133404
316,"Santa Fe, NM",2010,70227
700,"Santa Fe, NM",2011,70488
1084,"Santa Fe, NM",2012,70722
1468,"Santa Fe, NM",2013,69922
1852,"Santa Fe, NM",2014,70313
2236,"Santa Fe, NM",2015,70121
2620,"Santa Fe, NM",2016,70618
3004,"Santa Fe, NM",2017,70502
3388,"Santa Fe, NM",2018,72047
3772,"Santa Fe, NM",2019,73546
4156,"Santa Fe, NM",2020,73806
4540,"Santa Fe, NM",2021,73628
4924,"Santa Fe, NM",2022,73794
5308,"Santa Fe, NM",2023,73641
5692,"Santa Fe, NM",2024,73782
317,"Santa Maria-Santa Barbara, CA",2010,187930
701,"Santa Maria-Santa Barbara, CA",2011,190795
1085,"Santa Maria-Santa Barbara, CA",2012,197572
1469,"Santa Maria-Santa Barbara, CA",2013,199126
1853,"Santa Maria-Santa Barbara, CA",2014,202494
2237,"Santa Maria-Santa Barbara, CA",2015,201622
2621,"Santa Maria-Santa Barbara, CA",2016,199530
3005,"Santa Maria-Santa Barbara, CA",2017,201437
3389,"Santa Maria-Santa Barbara, CA",2018,204122
3773,"Santa Maria-Santa Barbara, CA",2019,207294
4157,"Santa Maria-Santa Barbara, CA",2020,207479
4541,"Santa Maria-Santa Barbara, CA",2021,207659
4925,"Santa Maria-Santa Barbara, CA",2022,207731
5309,"Santa Maria-Santa Barbara, CA",2023,207763
5693,"Santa Maria-Santa Barbara, CA",2024,207777
318,"Santa Rosa-Petaluma, CA",2010,217753
702,"Santa Rosa-Petaluma, CA",2011,220523
1086,"Santa Rosa-Petaluma, CA",2012,227215
1470,"Santa Rosa-Petaluma, CA",2013,235881
1854,"Santa Rosa-Petaluma, CA",2014,241772
2238,"Santa Rosa-Petaluma, CA",2015,245847
2622,"Santa Rosa-Petaluma, CA",2016,248469
3006,"Santa Rosa-Petaluma, CA",2017,251002
3390,"Santa Rosa-Petaluma, CA",2018,252394
3774,"Santa Rosa-Petaluma, CA",2019,253575
4158,"Santa Rosa-Petaluma, CA",2020,254912
4542,"Santa Rosa-Petaluma, CA",2021,255965
4926,"Santa Rosa-Petaluma, CA",2022,256815
5310,"Santa Rosa-Petaluma, CA",2023,257500
5694,"Santa Rosa-Petaluma, CA",2024,258051
319,"Savannah, GA",2010,152258
703,"Savannah, GA",2011,155270
1087,"Savannah, GA",2012,157839
1471,"Savannah, GA",2013,158481
1855,"Savannah, GA",2014,161900
2239,"Savannah, GA",2015,166774
2623,"Savannah, GA",2016,173504
3007,"Savannah, GA",2017,179064
3391,"Savannah, GA",2018,180998
3775,"Savannah, GA",2019,182609
4159,"Savannah, GA",2020,185989
4543,"Savannah, GA",2021,189363
4927,"Savannah, GA",2022,192734
5311,"Savannah, GA",2023,196103
5695,"Savannah, GA",2024,199469
320,"Scranton-Wilkes-Barre, PA",2010,256080
704,"Scranton-Wilkes-Barre, PA",2011,258421
1088,"Scranton-Wilkes-Barre, PA",2012,258373
1472,"Scranton-Wilkes-Barre, PA",2013,259232
1856,"Scranton-Wilkes-Barre, PA",2014,263078
2240,"Scranton-Wilkes-Barre, PA",2015,265896
2624,"Scranton-Wilkes-Barre, PA",2016,262977
3008,"Scranton-Wilkes-Barre, PA",2017,262742
3392,"Scranton-Wilkes-Barre, PA",2018,262762
3776,"Scranton-Wilkes-Barre, PA",2019,262657
4160,"Scranton-Wilkes-Barre, PA",2020,262653
4544,"Scranton-Wilkes-Barre, PA",2021,262654
4928,"Scranton-Wilkes-Barre, PA",2022,262654
5312,"Scranton-Wilkes-Barre, PA",2023,262654
5696,"Scranton-Wilkes-Barre, PA",2024,262654
321,"Seattle-Tacoma-Bellevue, WA",2010,1707316
705,"Seattle-Tacoma-Bellevue, WA",2011,1739255
1089,"Seattle-Tacoma-Bellevue, WA",2012,1778061
1473,"Seattle-Tacoma-Bellevue, WA",2013,1814558
1857,"Seattle-Tacoma-Bellevue, WA",2014,1863088
2241,"Seattle-Tacoma-Bellevue, WA",2015,1901289
2625,"Seattle-Tacoma-Bellevue, WA",2016,1958843
3009,"Seattle-Tacoma-Bellevue, WA",2017,2005196
3393,"Seattle-Tacoma-Bellevue, WA",2018,2055137
3777,"Seattle-Tacoma-Bellevue, WA",2019,2115045
4161,"Seattle-Tacoma-Bellevue, WA",2020,2161595
4545,"Seattle-Tacoma-Bellevue, WA",2021,2208257
4929,"Seattle-Tacoma-Bellevue, WA",2022,2254901
5313,"Seattle-Tacoma-Bellevue, WA",2023,2301527
5697,"Seattle-Tacoma-Bellevue, WA",2024,2348138
322,"Sebastian-Vero Beach, FL",2010,54136
706,"Sebastian-Vero Beach, FL",2011,55776
1090,"Sebastian-Vero Beach, FL",2012,56056
1474,"Sebastian-Vero Beach, FL",2013,56554
1858,"Sebastian-Vero Beach, FL",2014,57455
2242,"Sebastian-Vero Beach, FL",2015,57881
2626,"Sebastian-Vero Beach, FL",2016,59393
3010,"Sebastian-Vero Beach, FL",2017,61669
3394,"Sebastian-Vero Beach, FL",2018,63016
3778,"Sebastian-Vero Beach, FL",2019,64044
4162,"Sebastian-Vero Beach, FL",2020,65055
4546,"Sebastian-Vero Beach, FL",2021,66066
4930,"Sebastian-Vero Beach, FL",2022,67077
5314,"Sebastian-Vero Beach, FL",2023,68087
5698,"Sebastian-Vero Beach, FL",2024,69097
323,"Sebring-Avon Park, FL",2010,33127
707,"Sebring-Avon Park, FL",2011,34861
1091,"Sebring-Avon Park, FL",2012,34121
1475,"Sebring-Avon Park, FL",2013,33266
1859,"Sebring-Avon Park, FL",2014,32644
2243,"Sebring-Avon Park, FL",2015,33119
2627,"Sebring-Avon Park, FL",2016,34000
3011,"Sebring-Avon Park, FL",2017,35081
3395,"Sebring-Avon Park, FL",2018,34596
3779,"Sebring-Avon Park, FL",2019,35223
4163,"Sebring-Avon Park, FL",2020,35363
4547,"Sebring-Avon Park, FL",2021,35312
4931,"Sebring-Avon Park, FL",2022,35254
5315,"Sebring-Avon Park, FL",2023,35232
5699,"Sebring-Avon Park, FL",2024,35231
324,"Sheboygan, WI",2010,55925
708,"Sheboygan, WI",2011,55695
1092,"Sheboygan, WI",2012,55962
1476,"Sheboygan, WI",2013,57027
1860,"Sheboygan, WI",2014,58061
2244,"Sheboygan, WI",2015,60309
2628,"Sheboygan, WI",2016,59547
3012,"Sheboygan, WI",2017,60331
3396,"Sheboygan, WI",2018,60053
3780,"Sheboygan, WI",2019,59078
4164,"Sheboygan, WI",2020,59248
4548,"Sheboygan, WI",2021,59342
4932,"Sheboygan, WI",2022,59419
5316,"Sheboygan, WI",2023,59481
5700,"Sheboygan, WI",2024,59531
325,"Sherman-Denison, TX",2010,55104
709,"Sherman-Denison, TX",2011,55971
1093,"Sherman-Denison, TX",2012,56660
1477,"Sherman-Denison, TX",2013,57420
1861,"Sherman-Denison, TX",2014,57208
2245,"Sherman-Denison, TX",2015,58044
2629,"Sherman-Denison, TX",2016,59366
3013,"Sherman-Denison, TX",2017,60078
3397,"Sherman-Denison, TX",2018,61773
3781,"Sherman-Denison, TX",2019,62354
4165,"Sherman-Denison, TX",2020,63140
4549,"Sherman-Denison, TX",2021,63927
4933,"Sherman-Denison, TX",2022,64713
5317,"Sherman-Denison, TX",2023,65499
5701,"Sherman-Denison, TX",2024,66285
326,"Shreveport-Bossier City, LA",2010,185277
710,"Shreveport-Bossier City, LA",2011,183641
1094,"Shreveport-Bossier City, LA",2012,181584
1478,"Shreveport-Bossier City, LA",2013,180117
1862,"Shreveport-Bossier City, LA",2014,183380
2246,"Shreveport-Bossier City, LA",2015,179984
2630,"Shreveport-Bossier City, LA",2016,176919
3014,"Shreveport-Bossier City, LA",2017,178800
3398,"Shreveport-Bossier City, LA",2018,176849
3782,"Shreveport-Bossier City, LA",2019,176134
4166,"Shreveport-Bossier City, LA",2020,176177
4550,"Shreveport-Bossier City, LA",2021,176147
4934,"Shreveport-Bossier City, LA",2022,176172
5318,"Shreveport-Bossier City, LA",2023,176151
5702,"Shreveport-Bossier City, LA",2024,176168
327,"Sierra Vista-Douglas, AZ",2010,50882
711,"Sierra Vista-Douglas, AZ",2011,49618
1095,"Sierra Vista-Douglas, AZ",2012,48092
1479,"Sierra Vista-Douglas, AZ",2013,45944
1863,"Sierra Vista-Douglas, AZ",2014,46932
2247,"Sierra Vista-Douglas, AZ",2015,46066
2631,"Sierra Vista-Douglas, AZ",2016,46921
3015,"Sierra Vista-Douglas, AZ",2017,46157
3399,"Sierra Vista-Douglas, AZ",2018,47180
3783,"Sierra Vista-Douglas, AZ",2019,48698
4167,"Sierra Vista-Douglas, AZ",2020,48531
4551,"Sierra Vista-Douglas, AZ",2021,48378
4935,"Sierra Vista-Douglas, AZ",2022,48311
5319,"Sierra Vista-Douglas, AZ",2023,48286
5703,"Sierra Vista-Douglas, AZ",2024,48277
328,"Sioux City, IA-NE-SD",2010,86078
712,"Sioux City, IA-NE-SD",2011,85486
1096,"Sioux City, IA-NE-SD",2012,86361
1480,"Sioux City, IA-NE-SD",2013,88323
1864,"Sioux City, IA-NE-SD",2014,88516
2248,"Sioux City, IA-NE-SD",2015,90311
2632,"Sioux City, IA-NE-SD",2016,86844
3016,"Sioux City, IA-NE-SD",2017,87801
3400,"Sioux City, IA-NE-SD",2018,89844
3784,"Sioux City, IA-NE-SD",2019,91111
4168,"Sioux City, IA-NE-SD",2020,91684
4552,"Sioux City, IA-NE-SD",2021,92271
4936,"Sioux City, IA-NE-SD",2022,92858
5320,"Sioux City, IA-NE-SD",2023,93445
5704,"Sioux City, IA-NE-SD",2024,94031
329,"Sioux Falls, SD",2010,128228
713,"Sioux Falls, SD",2011,129334
1097,"Sioux Falls, SD",2012,133456
1481,"Sioux Falls, SD",2013,135680
1865,"Sioux Falls, SD",2014,139462
2249,"Sioux Falls, SD",2015,143193
2633,"Sioux Falls, SD",2016,145238
3017,"Sioux Falls, SD",2017,146863
3401,"Sioux Falls, SD",2018,149175
3785,"Sioux Falls, SD",2019,150743
4169,"Sioux Falls, SD",2020,152363
4553,"Sioux Falls, SD",2021,153808
4937,"Sioux Falls, SD",2022,155112
5321,"Sioux Falls, SD",2023,156286
5705,"Sioux Falls, SD",2024,157343
330,"South Bend-Mishawaka, IN-MI",2010,138010
714,"South Bend-Mishawaka, IN-MI",2011,139721
1098,"South Bend-Mishawaka, IN-MI",2012,137653
1482,"South Bend-Mishawaka, IN-MI",2013,139827
1866,"South Bend-Mishawaka, IN-MI",2014,143915
2250,"South Bend-Mishawaka, IN-MI",2015,149021
2634,"South Bend-Mishawaka, IN-MI",2016,151756
3018,"South Bend-Mishawaka, IN-MI",2017,152919
3402,"South Bend-Mishawaka, IN-MI",2018,155162
3786,"South Bend-Mishawaka, IN-MI",2019,154171
4170,"South Bend-Mishawaka, IN-MI",2020,154109
4554,"South Bend-Mishawaka, IN-MI",2021,154142
4938,"South Bend-Mishawaka, IN-MI",2022,154132
5322,"South Bend-Mishawaka, IN-MI",2023,154135
5706,"South Bend-Mishawaka, IN-MI",2024,154134
331,"Spartanburg, SC",2010,128148
715,"Spartanburg, SC",2011,129903
1099,"Spartanburg, SC",2012,133700
1483,"Spartanburg, SC",2013,137156
1867,"Spartanburg, SC",2014,139869
2251,"Spartanburg, SC",2015,144415
2635,"Spartanburg, SC",2016,148734
3019,"Spartanburg, SC",2017,153171
3403,"Spartanburg, SC",2018,159378
3787,"Spartanburg, SC",2019,161584
4171,"Spartanburg, SC",2020,165572
4555,"Spartanburg, SC",2021,169503
4939,"Spartanburg, SC",2022,173433
5323,"Spartanburg, SC",2023,177360
5707,"Spartanburg, SC",2024,181285
332,"Spokane-Spokane Valley, WA",2010,234813
716,"Spokane-Spokane Valley, WA",2011,231635
1100,"Spokane-Spokane Valley, WA",2012,232228
1484,"Spokane-Spokane Valley, WA",2013,230943
1868,"Spokane-Spokane Valley, WA",2014,234070
2252,"Spokane-Spokane Valley, WA",2015,238740
2636,"Spokane-Spokane Valley, WA",2016,247583
3020,"Spokane-Spokane Valley, WA",2017,251696
3404,"Spokane-Spokane Valley, WA",2018,262156
3788,"Spokane-Spokane Valley, WA",2019,273211
4172,"Spokane-Spokane Valley, WA",2020,273398
4556,"Spokane-Spokane Valley, WA",2021,273262
4940,"Spokane-Spokane Valley, WA",2022,273367
5324,"Spokane-Spokane Valley, WA",2023,273286
5708,"Spokane-Spokane Valley, WA",2024,273349
333,"Springfield, IL",2010,106431
717,"Springfield, IL",2011,105820
1101,"Springfield, IL",2012,101748
1485,"Springfield, IL",2013,99823
1869,"Springfield, IL",2014,102042
2253,"Springfield, IL",2015,104172
2637,"Springfield, IL",2016,104334
3021,"Springfield, IL",2017,103610
3405,"Springfield, IL",2018,102505
3789,"Springfield, IL",2019,102129
4173,"Springfield, IL",2020,102479
4557,"Springfield, IL",2021,102676
4941,"Springfield, IL",2022,102642
5325,"Springfield, IL",2023,102582
5709,"Springfield, IL",2024,102574
334,"Springfield, MA",2010,331764
718,"Springfield, MA",2011,331787
1102,"Springfield, MA",2012,332079
1486,"Springfield, MA",2013,336497
1870,"Springfield, MA",2014,345848
2254,"Springfield, MA",2015,346041
2638,"Springfield, MA",2016,352544
3022,"Springfield, MA",2017,358333
3406,"Springfield, MA",2018,367244
3790,"Springfield, MA",2019,369903
4174,"Springfield, MA",2020,374653
4558,"Springfield, MA",2021,379365
4942,"Springfield, MA",2022,384072
5326,"Springfield, MA",2023,388774
5710,"Springfield, MA",2024,393470
335,"Springfield, MO",2010,204401
719,"Springfield, MO",2011,207360
1103,"Springfield, MO",2012,208754
1487,"Springfield, MO",2013,210839
1871,"Springfield, MO",2014,218063
2255,"Springfield, MO",2015,221098
2639,"Springfield, MO",2016,220273
3023,"Springfield, MO",2017,221210
3407,"Springfield, MO",2018,226788
3791,"Springfield, MO",2019,230517
4175,"Springfield, MO",2020,233376
4559,"Springfield, MO",2021,236233
4943,"Springfield, MO",2022,239088
5327,"Springfield, MO",2023,241940
5711,"Springfield, MO",2024,244789
300,"Springfield, OH",2010,61697
684,"Springfield, OH",2011,60918
1068,"Springfield, OH",2012,60444
1452,"Springfield, OH",2013,61009
1836,"Springfield, OH",2014,61063
2220,"Springfield, OH",2015,60361
2604,"Springfield, OH",2016,59984
2988,"Springfield, OH",2017,60202
3372,"Springfield, OH",2018,60279
3756,"Springfield, OH",2019,60465
4140,"Springfield, OH",2020,60430
4524,"Springfield, OH",2021,60408
4908,"Springfield, OH",2022,60423
5292,"Springfield, OH",2023,60421
5676,"Springfield, OH",2024,60419
301,"St. Cloud, MN",2010,98699
685,"St. Cloud, MN",2011,100539
1069,"St. Cloud, MN",2012,101180
1453,"St. Cloud, MN",2013,103177
1837,"St. Cloud, MN",2014,105305
2221,"St. Cloud, MN",2015,106225
2605,"St. Cloud, MN",2016,107196
2989,"St. Cloud, MN",2017,107477
3373,"St. Cloud, MN",2018,108803
3757,"St. Cloud, MN",2019,109663
4141,"St. Cloud, MN",2020,110491
4525,"St. Cloud, MN",2021,111267
4909,"St. Cloud, MN",2022,111992
5293,"St. Cloud, MN",2023,112670
5677,"St. Cloud, MN",2024,113303
302,"St. George, UT",2010,50050
686,"St. George, UT",2011,51511
1070,"St. George, UT",2012,54013
1454,"St. George, UT",2013,56897
1838,"St. George, UT",2014,59225
2222,"St. George, UT",2015,61947
2606,"St. George, UT",2016,65800
2990,"St. George, UT",2017,69291
3374,"St. George, UT",2018,72223
3758,"St. George, UT",2019,74466
4142,"St. George, UT",2020,77363
4526,"St. George, UT",2021,80194
4910,"St. George, UT",2022,83031
5294,"St. George, UT",2023,85867
5678,"St. George, UT",2024,88703
303,"St. Joseph, MO-KS",2010,60613
687,"St. Joseph, MO-KS",2011,61555
1071,"St. Joseph, MO-KS",2012,62576
1455,"St. Joseph, MO-KS",2013,61755
1839,"St. Joseph, MO-KS",2014,62446
2223,"St. Joseph, MO-KS",2015,63137
2607,"St. Joseph, MO-KS",2016,63392
2991,"St. Joseph, MO-KS",2017,61410
3375,"St. Joseph, MO-KS",2018,60850
3759,"St. Joseph, MO-KS",2019,61678
4143,"St. Joseph, MO-KS",2020,61796
4527,"St. Joseph, MO-KS",2021,61778
4911,"St. Joseph, MO-KS",2022,61798
5295,"St. Joseph, MO-KS",2023,61784
5679,"St. Joseph, MO-KS",2024,61794
336,"St. Louis, MO-IL",2010,1337708
720,"St. Louis, MO-IL",2011,1346842
1104,"St. Louis, MO-IL",2012,1346708
1488,"St. Louis, MO-IL",2013,1341094
1872,"St. Louis, MO-IL",2014,1368944
2256,"St. Louis, MO-IL",2015,1400542
2640,"St. Louis, MO-IL",2016,1397167
3024,"St. Louis, MO-IL",2017,1400343
3408,"St. Louis, MO-IL",2018,1413071
3792,"St. Louis, MO-IL",2019,1430242
4176,"St. Louis, MO-IL",2020,1430365
4560,"St. Louis, MO-IL",2021,1430361
4944,"St. Louis, MO-IL",2022,1430361
5328,"St. Louis, MO-IL",2023,1430361
5712,"St. Louis, MO-IL",2024,1430361
337,"State College, PA",2010,72686
721,"State College, PA",2011,73517
1105,"State College, PA",2012,73830
1489,"State College, PA",2013,75797
1873,"State College, PA",2014,75102
2257,"State College, PA",2015,75995
2641,"State College, PA",2016,76270
3025,"State College, PA",2017,77036
3409,"State College, PA",2018,77657
3793,"State College, PA",2019,78391
4177,"State College, PA",2020,79005
4561,"State College, PA",2021,79620
4945,"State College, PA",2022,80234
5329,"State College, PA",2023,80848
5713,"State College, PA",2024,81463
