,MSA,year,value
4889,"Lexington-Fayette, KY",2022,525332
5273,"Lexington-Fayette, KY",2023,527603
5657,"Lexington-Fayette, KY",2024,529666
168,"Lima, OH",2010,106358
552,"Lima, OH",2011,105988
936,"Lima, OH",2012,105244
1320,"Lima, OH",2013,105055
1704,"Lima, OH",2014,104848
2088,"Lima, OH",2015,104095
2472,"Lima, OH",2016,103613
2856,"Lima, OH",2017,103093
3240,"Lima, OH",2018,102725
3624,"Lima, OH",2019,102351
4008,"Lima, OH",2020,102360
4392,"Lima, OH",2021,102356
4776,"Lima, OH",2022,102360
5160,"Lima, OH",2023,102356
5544,"Lima, OH",2024,102360
36,"Lincoln, NE",2010,302961
420,"Lincoln, NE",2011,306619
804,"Lincoln, NE",2012,310328
1188,"Lincoln, NE",2013,314103
1572,"Lincoln, NE",2014,319634
1956,"Lincoln, NE",2015,323090
2340,"Lincoln, NE",2016,327409
2724,"Lincoln, NE",2017,330975
3108,"Lincoln, NE",2018,333800
3492,"Lincoln, NE",2019,336374
3876,"Lincoln, NE",2020,339325
4260,"Lincoln, NE",2021,342125
4644,"Lincoln, NE",2022,344789
5028,"Lincoln, NE",2023,347324
5412,"Lincoln, NE",2024,349735
153,"Little Rock-North Little Rock-Conway, AR",2010,702294
537,"Little Rock-North Little Rock-Conway, AR",2011,710682
921,"Little Rock-North Little Rock-Conway, AR",2012,717665
1305,"Little Rock-North Little Rock-Conway, AR",2013,723159
1689,"Little Rock-North Little Rock-Conway, AR",2014,728190
2073,"Little Rock-North Little Rock-Conway, AR",2015,730889
2457,"Little Rock-North Little Rock-Conway, AR",2016,734166
2841,"Little Rock-North Little Rock-Conway, AR",2017,737557
3225,"Little Rock-North Little Rock-Conway, AR",2018,740081
3609,"Little Rock-North Little Rock-Conway, AR",2019,742384
3993,"Little Rock-North Little Rock-Conway, AR",2020,744084
4377,"Little Rock-North Little Rock-Conway, AR",2021,745515
4761,"Little Rock-North Little Rock-Conway, AR",2022,746721
5145,"Little Rock-North Little Rock-Conway, AR",2023,747737
5529,"Little Rock-North Little Rock-Conway, AR",2024,748593
56,"Logan, UT-ID",2010,126167
440,"Logan, UT-ID",2011,127591
824,"Logan, UT-ID",2012,128693
1208,"Logan, UT-ID",2013,129827
1592,"Logan, UT-ID",2014,130804
1976,"Logan, UT-ID",2015,132652
2360,"Logan, UT-ID",2016,135521
2744,"Logan, UT-ID",2017,137703
3128,"Logan, UT-ID",2018,140104
3512,"Logan, UT-ID",2019,142165
3896,"Logan, UT-ID",2020,143969
4280,"Logan, UT-ID",2021,145775
4664,"Logan, UT-ID",2022,147581
5048,"Logan, UT-ID",2023,149387
5432,"Logan, UT-ID",2024,151192
154,"Longview, TX",2010,280487
538,"Longview, TX",2011,282427
922,"Longview, TX",2012,283056
1306,"Longview, TX",2013,282589
1690,"Longview, TX",2014,283219
2074,"Longview, TX",2015,283767
2458,"Longview, TX",2016,283641
2842,"Longview, TX",2017,284602
3226,"Longview, TX",2018,285315
3610,"Longview, TX",2019,286657
3994,"Longview, TX",2020,286691
4378,"Longview, TX",2021,286701
4762,"Longview, TX",2022,286697
5146,"Longview, TX",2023,286699
5530,"Longview, TX",2024,286698
57,"Longview, WA",2010,102358
441,"Longview, WA",2011,102309
825,"Longview, WA",2012,101663
1209,"Longview, WA",2013,101483
1593,"Longview, WA",2014,101790
1977,"Longview, WA",2015,102999
2361,"Longview, WA",2016,104740
2745,"Longview, WA",2017,106805
3129,"Longview, WA",2018,108752
3513,"Longview, WA",2019,110593
3897,"Longview, WA",2020,111581
4281,"Longview, WA",2021,112585
4665,"Longview, WA",2022,113589
5049,"Longview, WA",2023,114593
5433,"Longview, WA",2024,115597
282,"Los Angeles-Long Beach-Anaheim, CA",2010,12838417
666,"Los Angeles-Long Beach-Anaheim, CA",2011,12925753
1050,"Los Angeles-Long Beach-Anaheim, CA",2012,13013443
1434,"Los Angeles-Long Beach-Anaheim, CA",2013,13097434
1818,"Los Angeles-Long Beach-Anaheim, CA",2014,13166609
2202,"Los Angeles-Long Beach-Anaheim, CA",2015,13234696
2586,"Los Angeles-Long Beach-Anaheim, CA",2016,13270694
2970,"Los Angeles-Long Beach-Anaheim, CA",2017,13278000
3354,"Los Angeles-Long Beach-Anaheim, CA",2018,13249879
3738,"Los Angeles-Long Beach-Anaheim, CA",2019,13214799
4122,"Los Angeles-Long Beach-Anaheim, CA",2020,13221371
4506,"Los Angeles-Long Beach-Anaheim, CA",2021,13225931
4890,"Los Angeles-Long Beach-Anaheim, CA",2022,13229196
5274,"Los Angeles-Long Beach-Anaheim, CA",2023,13231532
5658,"Los Angeles-Long Beach-Anaheim, CA",2024,13233205
169,"Louisville-Jefferson County, KY-IN",2010,1204655
553,"Louisville-Jefferson County, KY-IN",2011,1211869
937,"Louisville-Jefferson County, KY-IN",2012,1220183
1321,"Louisville-Jefferson County, KY-IN",2013,1232178
1705,"Louisville-Jefferson County, KY-IN",2014,1239354
2089,"Louisville-Jefferson County, KY-IN",2015,1246231
2473,"Louisville-Jefferson County, KY-IN",2016,1252525
2857,"Louisville-Jefferson County, KY-IN",2017,1259553
3241,"Louisville-Jefferson County, KY-IN",2018,1262023
3625,"Louisville-Jefferson County, KY-IN",2019,1265108
4009,"Louisville-Jefferson County, KY-IN",2020,1268500
4393,"Louisville-Jefferson County, KY-IN",2021,1271448
4777,"Louisville-Jefferson County, KY-IN",2022,1274013
5161,"Louisville-Jefferson County, KY-IN",2023,1276244
5545,"Louisville-Jefferson County, KY-IN",2024,1278185
98,"Lubbock, TX",2010,292241
482,"Lubbock, TX",2011,295338
866,"Lubbock, TX",2012,297793
1250,"Lubbock, TX",2013,301167
1634,"Lubbock, TX",2014,306056
2018,"Lubbock, TX",2015,310001
2402,"Lubbock, TX",2016,313780
2786,"Lubbock, TX",2017,317094
3170,"Lubbock, TX",2018,319239
3554,"Lubbock, TX",2019,322257
3938,"Lubbock, TX",2020,325311
4322,"Lubbock, TX",2021,328301
4706,"Lubbock, TX",2022,331229
5090,"Lubbock, TX",2023,334098
5474,"Lubbock, TX",2024,336906
222,"Lynchburg, VA ",2010,252969
606,"Lynchburg, VA ",2011,254190
990,"Lynchburg, VA ",2012,255725
1374,"Lynchburg, VA ",2013,256832
1758,"Lynchburg, VA ",2014,257953
2142,"Lynchburg, VA ",2015,259447
2526,"Lynchburg, VA ",2016,260537
2910,"Lynchburg, VA ",2017,261813
3294,"Lynchburg, VA ",2018,262893
3678,"Lynchburg, VA ",2019,263566
4062,"Lynchburg, VA ",2020,264463
4446,"Lynchburg, VA ",2021,265303
4830,"Lynchburg, VA ",2022,266095
5214,"Lynchburg, VA ",2023,266842
5598,"Lynchburg, VA ",2024,267547
155,"Macon-Bibb County, GA",2010,232199
539,"Macon-Bibb County, GA",2011,232707
923,"Macon-Bibb County, GA",2012,232734
1307,"Macon-Bibb County, GA",2013,231225
1691,"Macon-Bibb County, GA",2014,230441
2075,"Macon-Bibb County, GA",2015,229795
2459,"Macon-Bibb County, GA",2016,229148
2843,"Macon-Bibb County, GA",2017,228985
3227,"Macon-Bibb County, GA",2018,229594
3611,"Macon-Bibb County, GA",2019,229996
3995,"Macon-Bibb County, GA",2020,229885
4379,"Macon-Bibb County, GA",2021,229787
4763,"Macon-Bibb County, GA",2022,229710
5147,"Macon-Bibb County, GA",2023,229650
5531,"Macon-Bibb County, GA",2024,229604
349,"Madera, CA",2010,150986
733,"Madera, CA",2011,151675
1117,"Madera, CA",2012,151527
1501,"Madera, CA",2013,151370
1885,"Madera, CA",2014,153456
2269,"Madera, CA",2015,153576
2653,"Madera, CA",2016,153956
3037,"Madera, CA",2017,155423
3421,"Madera, CA",2018,156882
3805,"Madera, CA",2019,157327
4189,"Madera, CA",2020,157332
4573,"Madera, CA",2021,157330
4957,"Madera, CA",2022,157330
5341,"Madera, CA",2023,157330
5725,"Madera, CA",2024,157330
156,"Madison, WI",2010,606625
540,"Madison, WI",2011,613159
924,"Madison, WI",2012,619719
1308,"Madison, WI",2013,626833
1692,"Madison, WI",2014,633369
2076,"Madison, WI",2015,640198
2460,"Madison, WI",2016,648388
2844,"Madison, WI",2017,655250
3228,"Madison, WI",2018,659927
3612,"Madison, WI",2019,664865
3996,"Madison, WI",2020,670354
4380,"Madison, WI",2021,675650
4764,"Madison, WI",2022,680761
5148,"Madison, WI",2023,685694
5532,"Madison, WI",2024,690455
170,"Manchester-Nashua, NH",2010,401055
554,"Manchester-Nashua, NH",2011,402774
938,"Manchester-Nashua, NH",2012,404344
1322,"Manchester-Nashua, NH",2013,405281
1706,"Manchester-Nashua, NH",2014,407275
2090,"Manchester-Nashua, NH",2015,408985
2474,"Manchester-Nashua, NH",2016,411333
2858,"Manchester-Nashua, NH",2017,413204
3242,"Manchester-Nashua, NH",2018,414630
3626,"Manchester-Nashua, NH",2019,417025
4010,"Manchester-Nashua, NH",2020,418792
4394,"Manchester-Nashua, NH",2021,420558
4778,"Manchester-Nashua, NH",2022,422324
5162,"Manchester-Nashua, NH",2023,424089
5546,"Manchester-Nashua, NH",2024,425853
58,"Manhattan, KS",2010,128521
442,"Manhattan, KS",2011,130746
826,"Manhattan, KS",2012,137731
1210,"Manhattan, KS",2013,136294
1594,"Manhattan, KS",2014,135665
1978,"Manhattan, KS",2015,136989
2362,"Manhattan, KS",2016,134000
2746,"Manhattan, KS",2017,131667
3130,"Manhattan, KS",2018,131698
3514,"Manhattan, KS",2019,130285
3898,"Manhattan, KS",2020,130275
4282,"Manhattan, KS",2021,130162
4666,"Manhattan, KS",2022,130175
5050,"Manhattan, KS",2023,130165
5434,"Manhattan, KS",2024,130167
375,"Mankato, MN",2010,96844
759,"Mankato, MN",2011,97325
1143,"Mankato, MN",2012,97994
1527,"Mankato, MN",2013,97718
1911,"Mankato, MN",2014,98670
2295,"Mankato, MN",2015,99199
2679,"Mankato, MN",2016,100075
3063,"Mankato, MN",2017,100968
3447,"Mankato, MN",2018,101577
3831,"Mankato, MN",2019,101927
4215,"Mankato, MN",2020,102499
4599,"Mankato, MN",2021,103068
4983,"Mankato, MN",2022,103638
5367,"Mankato, MN",2023,104207
5751,"Mankato, MN",2024,104776
16,"Mansfield, OH",2010,124162
400,"Mansfield, OH",2011,123144
784,"Mansfield, OH",2012,122633
1168,"Mansfield, OH",2013,122314
1552,"Mansfield, OH",2014,121999
1936,"Mansfield, OH",2015,121688
2320,"Mansfield, OH",2016,121242
2704,"Mansfield, OH",2017,120430
3088,"Mansfield, OH",2018,120987
3472,"Mansfield, OH",2019,121154
3856,"Mansfield, OH",2020,121061
4240,"Mansfield, OH",2021,120992
4624,"Mansfield, OH",2022,120938
5008,"Mansfield, OH",2023,120896
5392,"Mansfield, OH",2024,120863
248,"McAllen-Edinburg-Mission, TX",2010,779149
632,"McAllen-Edinburg-Mission, TX",2011,795517
1016,"McAllen-Edinburg-Mission, TX",2012,808334
1400,"McAllen-Edinburg-Mission, TX",2013,818619
1784,"McAllen-Edinburg-Mission, TX",2014,829819
2168,"McAllen-Edinburg-Mission, TX",2015,839667
2552,"McAllen-Edinburg-Mission, TX",2016,848960
2936,"McAllen-Edinburg-Mission, TX",2017,856249
3320,"McAllen-Edinburg-Mission, TX",2018,862298
3704,"McAllen-Edinburg-Mission, TX",2019,868707
4088,"McAllen-Edinburg-Mission, TX",2020,874379
4472,"McAllen-Edinburg-Mission, TX",2021,879509
4856,"McAllen-Edinburg-Mission, TX",2022,884149
5240,"McAllen-Edinburg-Mission, TX",2023,888347
5624,"McAllen-Edinburg-Mission, TX",2024,892145
249,"Medford, OR",2010,203341
633,"Medford, OR",2011,204747
1017,"Medford, OR",2012,205852
1401,"Medford, OR",2013,207179
1785,"Medford, OR",2014,209189
2169,"Medford, OR",2015,211403
2553,"Medford, OR",2016,214366
2937,"Medford, OR",2017,216746
3321,"Medford, OR",2018,219411
3705,"Medford, OR",2019,220944
4089,"Medford, OR",2020,222963
4473,"Medford, OR",2021,224969
4857,"Medford, OR",2022,226975
5241,"Medford, OR",2023,228982
5625,"Medford, OR",2024,230988
350,"Memphis, TN-MS-AR",2010,1317489
734,"Memphis, TN-MS-AR",2011,1323741
1118,"Memphis, TN-MS-AR",2012,1331396
1502,"Memphis, TN-MS-AR",2013,1332114
1886,"Memphis, TN-MS-AR",2014,1333432
2270,"Memphis, TN-MS-AR",2015,1334790
2654,"Memphis, TN-MS-AR",2016,1336204
3038,"Memphis, TN-MS-AR",2017,1338582
3422,"Memphis, TN-MS-AR",2018,1342497
3806,"Memphis, TN-MS-AR",2019,1346045
4190,"Memphis, TN-MS-AR",2020,1348076
4574,"Memphis, TN-MS-AR",2021,1349958
4958,"Memphis, TN-MS-AR",2022,1351703
5342,"Memphis, TN-MS-AR",2023,1353323
5726,"Memphis, TN-MS-AR",2024,1354826
223,"Merced, CA",2010,256721
607,"Merced, CA",2011,259297
991,"Merced, CA",2012,260867
1375,"Merced, CA",2013,262026
1759,"Merced, CA",2014,264419
2143,"Merced, CA",2015,266353
2527,"Merced, CA",2016,267628
2911,"Merced, CA",2017,271096
3295,"Merced, CA",2018,274151
3679,"Merced, CA",2019,277680
4063,"Merced, CA",2020,279969
4447,"Merced, CA",2021,282253
4831,"Merced, CA",2022,284537
5215,"Merced, CA",2023,286820
5599,"Merced, CA",2024,289103
297,"Miami-Fort Lauderdale-Pompano Beach, FL",2010,5583394
681,"Miami-Fort Lauderdale-Pompano Beach, FL",2011,5668271
1065,"Miami-Fort Lauderdale-Pompano Beach, FL",2012,5745743
1449,"Miami-Fort Lauderdale-Pompano Beach, FL",2013,5822754
1833,"Miami-Fort Lauderdale-Pompano Beach, FL",2014,5893858
2217,"Miami-Fort Lauderdale-Pompano Beach, FL",2015,5969135
2601,"Miami-Fort Lauderdale-Pompano Beach, FL",2016,6055686
2985,"Miami-Fort Lauderdale-Pompano Beach, FL",2017,6118155
3369,"Miami-Fort Lauderdale-Pompano Beach, FL",2018,6143837
3753,"Miami-Fort Lauderdale-Pompano Beach, FL",2019,6166488
4137,"Miami-Fort Lauderdale-Pompano Beach, FL",2020,6204101
4521,"Miami-Fort Lauderdale-Pompano Beach, FL",2021,6237892
4905,"Miami-Fort Lauderdale-Pompano Beach, FL",2022,6268287
5289,"Miami-Fort Lauderdale-Pompano Beach, FL",2023,6295626
5673,"Miami-Fort Lauderdale-Pompano Beach, FL",2024,6320217
201,"Michigan City-La Porte, IN",2010,111459
585,"Michigan City-La Porte, IN",2011,111317
969,"Michigan City-La Porte, IN",2012,111304
1353,"Michigan City-La Porte, IN",2013,111423
1737,"Michigan City-La Porte, IN",2014,111735
2121,"Michigan City-La Porte, IN",2015,110835
2505,"Michigan City-La Porte, IN",2016,110222
2889,"Michigan City-La Porte, IN",2017,109842
3273,"Michigan City-La Porte, IN",2018,109981
3657,"Michigan City-La Porte, IN",2019,109888
4041,"Michigan City-La Porte, IN",2020,109888
4425,"Michigan City-La Porte, IN",2021,109888
4809,"Michigan City-La Porte, IN",2022,109888
5193,"Michigan City-La Porte, IN",2023,109888
5577,"Michigan City-La Porte, IN",2024,109888
224,"Midland, MI",2010,83651
608,"Midland, MI",2011,83805
992,"Midland, MI",2012,83721
1376,"Midland, MI",2013,83651
1760,"Midland, MI",2014,83492
2144,"Midland, MI",2015,83662
2528,"Midland, MI",2016,83422
2912,"Midland, MI",2017,83314
3296,"Midland, MI",2018,83223
3680,"Midland, MI",2019,83156
4064,"Midland, MI",2020,83127
4448,"Midland, MI",2021,83108
4832,"Midland, MI",2022,83093
5216,"Midland, MI",2023,83080
5600,"Midland, MI",2024,83069
99,"Midland, TX",2010,141783
483,"Midland, TX",2011,145108
867,"Midland, TX",2012,152312
1251,"Midland, TX",2013,157628
1635,"Midland, TX",2014,162187
2019,"Midland, TX",2015,167974
2403,"Midland, TX",2016,169466
2787,"Midland, TX",2017,170849
3171,"Midland, TX",2018,178186
3555,"Midland, TX",2019,182603
3939,"Midland, TX",2020,185948
4323,"Midland, TX",2021,189088
4707,"Midland, TX",2022,192013
5091,"Midland, TX",2023,194738
5475,"Midland, TX",2024,197278
17,"Milwaukee-Waukesha, WI",2010,1556678
401,"Milwaukee-Waukesha, WI",2011,1561296
785,"Milwaukee-Waukesha, WI",2012,1567248
1169,"Milwaukee-Waukesha, WI",2013,1571732
1553,"Milwaukee-Waukesha, WI",2014,1575002
1937,"Milwaukee-Waukesha, WI",2015,1576496
2321,"Milwaukee-Waukesha, WI",2016,1576004
2705,"Milwaukee-Waukesha, WI",2017,1574444
3089,"Milwaukee-Waukesha, WI",2018,1573995
3473,"Milwaukee-Waukesha, WI",2019,1575179
3857,"Milwaukee-Waukesha, WI",2020,1575267
4241,"Milwaukee-Waukesha, WI",2021,1575327
4625,"Milwaukee-Waukesha, WI",2022,1575363
5009,"Milwaukee-Waukesha, WI",2023,1575385
5393,"Milwaukee-Waukesha, WI",2024,1575398
250,"Minneapolis-St. Paul-Bloomington, MN-WI",2010,3340007
634,"Minneapolis-St. Paul-Bloomington, MN-WI",2011,3373392
1018,"Minneapolis-St. Paul-Bloomington, MN-WI",2012,3405952
1402,"Minneapolis-St. Paul-Bloomington, MN-WI",2013,3440782
1786,"Minneapolis-St. Paul-Bloomington, MN-WI",2014,3476192
2170,"Minneapolis-St. Paul-Bloomington, MN-WI",2015,3503728
2554,"Minneapolis-St. Paul-Bloomington, MN-WI",2016,3538527
2938,"Minneapolis-St. Paul-Bloomington, MN-WI",2017,3575699
3322,"Minneapolis-St. Paul-Bloomington, MN-WI",2018,3610061
3706,"Minneapolis-St. Paul-Bloomington, MN-WI",2019,3640043
4090,"Minneapolis-St. Paul-Bloomington, MN-WI",2020,3672233
4474,"Minneapolis-St. Paul-Bloomington, MN-WI",2021,3704194
4858,"Minneapolis-St. Paul-Bloomington, MN-WI",2022,3735929
5242,"Minneapolis-St. Paul-Bloomington, MN-WI",2023,3767438
5626,"Minneapolis-St. Paul-Bloomington, MN-WI",2024,3798725
125,"Missoula, MT",2010,109467
509,"Missoula, MT",2011,110245
893,"Missoula, MT",2012,111042
1277,"Missoula, MT",2013,111900
1661,"Missoula, MT",2014,112801
2045,"Missoula, MT",2015,114122
2429,"Missoula, MT",2016,116349
2813,"Missoula, MT",2017,117834
3197,"Missoula, MT",2018,118640
3581,"Missoula, MT",2019,119600
3965,"Missoula, MT",2020,120760
4349,"Missoula, MT",2021,121917
4733,"Missoula, MT",2022,123074
5117,"Missoula, MT",2023,124230
5501,"Missoula, MT",2024,125385
171,"Mobile, AL",2010,430941
555,"Mobile, AL",2011,430423
939,"Mobile, AL",2012,430962
1323,"Mobile, AL",2013,430815
1707,"Mobile, AL",2014,431017
2091,"Mobile, AL",2015,431294
2475,"Mobile, AL",2016,431566
2859,"Mobile, AL",2017,430567
3243,"Mobile, AL",2018,430310
3627,"Mobile, AL",2019,429536
4011,"Mobile, AL",2020,429538
4395,"Mobile, AL",2021,429534
4779,"Mobile, AL",2022,429534
5163,"Mobile, AL",2023,429534
5547,"Mobile, AL",2024,429534
126,"Modesto, CA",2010,515145
510,"Modesto, CA",2011,517560
894,"Modesto, CA",2012,520424
1278,"Modesto, CA",2013,523451
1662,"Modesto, CA",2014,528015
2046,"Modesto, CA",2015,533211
2430,"Modesto, CA",2016,539255
2814,"Modesto, CA",2017,544717
3198,"Modesto, CA",2018,548126
3582,"Modesto, CA",2019,550660
3966,"Modesto, CA",2020,554771
4350,"Modesto, CA",2021,558863
4734,"Modesto, CA",2022,562950
5118,"Modesto, CA",2023,567031
5502,"Modesto, CA",2024,571106
298,"Monroe, LA",2010,204675
682,"Monroe, LA",2011,204886
1066,"Monroe, LA",2012,205151
1450,"Monroe, LA",2013,205454
1834,"Monroe, LA",2014,205570
2218,"Monroe, LA",2015,205668
2602,"Monroe, LA",2016,205319
2986,"Monroe, LA",2017,203894
3370,"Monroe, LA",2018,202138
3754,"Monroe, LA",2019,200261
4138,"Monroe, LA",2020,200257
4522,"Monroe, LA",2021,200255
4906,"Monroe, LA",2022,200257
5290,"Monroe, LA",2023,200255
5674,"Monroe, LA",2024,200257
172,"Monroe, MI",2010,151936
556,"Monroe, MI",2011,151496
940,"Monroe, MI",2012,150804
1324,"Monroe, MI",2013,150139
1708,"Monroe, MI",2014,149847
2092,"Monroe, MI",2015,149353
2476,"Monroe, MI",2016,149159
2860,"Monroe, MI",2017,149449
3244,"Monroe, MI",2018,150174
3628,"Monroe, MI",2019,150500
4012,"Monroe, MI",2020,150431
4396,"Monroe, MI",2021,150375
4780,"Monroe, MI",2022,150343
5164,"Monroe, MI",2023,150326
5548,"Monroe, MI",2024,150317
202,"Montgomery, AL",2010,375119
586,"Montgomery, AL",2011,375549
970,"Montgomery, AL",2012,374872
1354,"Montgomery, AL",2013,374114
1738,"Montgomery, AL",2014,373476
2122,"Montgomery, AL",2015,373365
2506,"Montgomery, AL",2016,373865
2890,"Montgomery, AL",2017,374174
3274,"Montgomery, AL",2018,373022
3658,"Montgomery, AL",2019,373290
4042,"Montgomery, AL",2020,373269
4426,"Montgomery, AL",2021,373252
4810,"Montgomery, AL",2022,373241
5194,"Montgomery, AL",2023,373234
5578,"Montgomery, AL",2024,373230
37,"Morgantown, WV",2010,130308
421,"Morgantown, WV",2011,132678
805,"Morgantown, WV",2012,134813
1189,"Morgantown, WV",2013,135948
1573,"Morgantown, WV",2014,137396
1957,"Morgantown, WV",2015,138523
2341,"Morgantown, WV",2016,139403
2725,"Morgantown, WV",2017,139608
3109,"Morgantown, WV",2018,139204
3493,"Morgantown, WV",2019,139044
3877,"Morgantown, WV",2020,139081
4261,"Morgantown, WV",2021,139102
4645,"Morgantown, WV",2022,139117
5029,"Morgantown, WV",2023,139128
5413,"Morgantown, WV",2024,139136
321,"Morristown, TN",2010,136945
705,"Morristown, TN",2011,137560
1089,"Morristown, TN",2012,137753
1473,"Morristown, TN",2013,137924
1857,"Morristown, TN",2014,138280
2241,"Morristown, TN",2015,139212
2625,"Morristown, TN",2016,139924
3009,"Morristown, TN",2017,140898
3393,"Morristown, TN",2018,141778
3777,"Morristown, TN",2019,142749
4161,"Morristown, TN",2020,143388
4545,"Morristown, TN",2021,144027
4929,"Morristown, TN",2022,144666
5313,"Morristown, TN",2023,145304
5697,"Morristown, TN",2024,145943
251,"Mount Vernon-Anacortes, WA",2010,116944
635,"Mount Vernon-Anacortes, WA",2011,117578
1019,"Mount Vernon-Anacortes, WA",2012,117714
1403,"Mount Vernon-Anacortes, WA",2013,118255
1787,"Mount Vernon-Anacortes, WA",2014,119966
2171,"Mount Vernon-Anacortes, WA",2015,121559
2555,"Mount Vernon-Anacortes, WA",2016,123603
2939,"Mount Vernon-Anacortes, WA",2017,125860
3323,"Mount Vernon-Anacortes, WA",2018,127835
3707,"Mount Vernon-Anacortes, WA",2019,129205
4091,"Mount Vernon-Anacortes, WA",2020,130600
4475,"Mount Vernon-Anacortes, WA",2021,131994
4859,"Mount Vernon-Anacortes, WA",2022,133388
5243,"Mount Vernon-Anacortes, WA",2023,134782
5627,"Mount Vernon-Anacortes, WA",2024,136176
376,"Muncie, IN",2010,117665
760,"Muncie, IN",2011,117901
1144,"Muncie, IN",2012,117027
1528,"Muncie, IN",2013,116831
1912,"Muncie, IN",2014,116487
2296,"Muncie, IN",2015,115767
2680,"Muncie, IN",2016,115657
3064,"Muncie, IN",2017,115246
3448,"Muncie, IN",2018,114297
3832,"Muncie, IN",2019,114135
4216,"Muncie, IN",2020,113918
4600,"Muncie, IN",2021,113720
4984,"Muncie, IN",2022,113545
5368,"Muncie, IN",2023,113390
5752,"Muncie, IN",2024,113252
173,"Muskegon, MI",2010,171913
557,"Muskegon, MI",2011,170026
941,"Muskegon, MI",2012,170159
1325,"Muskegon, MI",2013,172273
1709,"Muskegon, MI",2014,172254
2093,"Muskegon, MI",2015,172447
2477,"Muskegon, MI",2016,173227
2861,"Muskegon, MI",2017,173645
3245,"Muskegon, MI",2018,173599
3629,"Muskegon, MI",2019,173566
4013,"Muskegon, MI",2020,173533
4397,"Muskegon, MI",2021,173558
4781,"Muskegon, MI",2022,173541
5165,"Muskegon, MI",2023,173552
5549,"Muskegon, MI",2024,173545
252,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2010,378343
636,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2011,385650
1020,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2012,393299
1404,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2013,403705
1788,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2014,416065
2172,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2015,431198
2556,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2016,447337
2940,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2017,463514
3324,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2018,480985
3708,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2019,496901
4092,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2020,510612
4476,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2021,524385
4860,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2022,538154
5244,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2023,551921
5628,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2024,565687
322,"Napa, CA",2010,136759
706,"Napa, CA",2011,137691
1090,"Napa, CA",2012,138538
1474,"Napa, CA",2013,139580
1858,"Napa, CA",2014,140405
2242,"Napa, CA",2015,140862
2626,"Napa, CA",2016,140840
3010,"Napa, CA",2017,139878
3394,"Napa, CA",2018,138789
3778,"Napa, CA",2019,137744
4162,"Napa, CA",2020,137688
4546,"Napa, CA",2021,137644
4930,"Napa, CA",2022,137618
5314,"Napa, CA",2023,137604
5698,"Napa, CA",2024,137595
76,"Naples-Marco Island, FL",2010,322581
460,"Naples-Marco Island, FL",2011,327629
844,"Naples-Marco Island, FL",2012,332233
1228,"Naples-Marco Island, FL",2013,338987
1612,"Naples-Marco Island, FL",2014,347211
1996,"Naples-Marco Island, FL",2015,356041
2380,"Naples-Marco Island, FL",2016,365445
2764,"Naples-Marco Island, FL",2017,372678
3148,"Naples-Marco Island, FL",2018,378201
3532,"Naples-Marco Island, FL",2019,384902
3916,"Naples-Marco Island, FL",2020,391991
4300,"Naples-Marco Island, FL",2021,399068
4684,"Naples-Marco Island, FL",2022,406135
5068,"Naples-Marco Island, FL",2023,413194
5452,"Naples-Marco Island, FL",2024,420244
38,"Nashville-Davidson-Murfreesboro-Franklin, TN",2010,1650831
422,"Nashville-Davidson-Murfreesboro-Franklin, TN",2011,1674534
806,"Nashville-Davidson-Murfreesboro-Franklin, TN",2012,1703609
1190,"Nashville-Davidson-Murfreesboro-Franklin, TN",2013,1735012
1574,"Nashville-Davidson-Murfreesboro-Franklin, TN",2014,1768350
1958,"Nashville-Davidson-Murfreesboro-Franklin, TN",2015,1804671
2342,"Nashville-Davidson-Murfreesboro-Franklin, TN",2016,1841294
2726,"Nashville-Davidson-Murfreesboro-Franklin, TN",2017,1874515
3110,"Nashville-Davidson-Murfreesboro-Franklin, TN",2018,1904726
3494,"Nashville-Davidson-Murfreesboro-Franklin, TN",2019,1934317
3878,"Nashville-Davidson-Murfreesboro-Franklin, TN",2020,1966468
4262,"Nashville-Davidson-Murfreesboro-Franklin, TN",2021,1998530
4646,"Nashville-Davidson-Murfreesboro-Franklin, TN",2022,2030522
5030,"Nashville-Davidson-Murfreesboro-Franklin, TN",2023,2062443
5414,"Nashville-Davidson-Murfreesboro-Franklin, TN",2024,2094295
283,"New Bern, NC",2010,127423
667,"New Bern, NC",2011,128135
1051,"New Bern, NC",2012,128409
1435,"New Bern, NC",2013,127172
1819,"New Bern, NC",2014,126778
2203,"New Bern, NC",2015,125371
